randomized,unique_id,network_type,source_id,network_path,uncertainty,n_experiments,parameter_random_seed,sa_source_id,sa_source_path,sa_n,sa_m0,sa_target_stat,sa_target_value_requested,sa_seed,sa_degree_gini_mode,sa_connectivity_mode,sa_in_band_loss_mode,sa_target_in_band_loss_mode,sa_preserve_in_band_loss_mode,sa_feasible_preserve_weight,sa_feasible_selection_mode,sa_baseline_density,sa_baseline_degree_gini,sa_baseline_clustering,sa_baseline_triplets,sa_baseline_closed_triplets,sa_target_value_achieved,sa_achieved_density,sa_achieved_degree_gini,sa_achieved_clustering,sa_achieved_triplets,sa_achieved_closed_triplets,sa_target_error,sa_target_error_scaled,sa_preserve_center,sa_max_preserve_error_scaled,sa_edit_distance,sa_feasible,sa_delta_density,sa_delta_degree_gini,sa_delta_clustering,sa_preserve_error_degree_gini,sa_preserve_error_clustering,sa_preserve_error_scaled_degree_gini,sa_preserve_error_scaled_clustering,sa_attain_phase,sa_attain_seed,sa_attain_runtime_seconds,sa_attain_initial_temperature,sa_attain_final_temperature,sa_attain_best_energy,sa_attain_current_energy,sa_attain_n_proposals,sa_attain_n_accepted,sa_attain_acceptance_rate,sa_attain_found_feasible,sa_attain_stop_reason,sa_attain_first_feasible_accepted_step,sa_attain_best_feasible_edit_distance,sa_attain_best_overall_density,sa_attain_best_overall_degree_gini,sa_attain_best_overall_clustering,sa_attain_best_overall_edit_distance,sa_attain_degree_gini_mode,sa_attain_connectivity_mode,sa_attain_proposed_add_edge,sa_attain_proposed_delete_edge,sa_attain_proposed_source_rewire,sa_attain_proposed_target_rewire,sa_attain_proposed_double_edge_swap,sa_attain_proposed_density_repair,sa_attain_proposed_edge_repair,sa_attain_proposed_degree_preserving_repair,sa_attain_proposed_total,sa_attain_accepted_add_edge,sa_attain_accepted_delete_edge,sa_attain_accepted_source_rewire,sa_attain_accepted_target_rewire,sa_attain_accepted_double_edge_swap,sa_attain_accepted_density_repair,sa_attain_accepted_edge_repair,sa_attain_accepted_degree_preserving_repair,sa_attain_accepted_total,sa_compress_phase,sa_compress_seed,sa_compress_runtime_seconds,sa_compress_initial_temperature,sa_compress_final_temperature,sa_compress_best_energy,sa_compress_current_energy,sa_compress_n_proposals,sa_compress_n_accepted,sa_compress_acceptance_rate,sa_compress_found_feasible,sa_compress_stop_reason,sa_compress_first_feasible_accepted_step,sa_compress_best_feasible_edit_distance,sa_compress_best_overall_density,sa_compress_best_overall_degree_gini,sa_compress_best_overall_clustering,sa_compress_best_overall_edit_distance,sa_compress_degree_gini_mode,sa_compress_connectivity_mode,sa_compress_proposed_add_edge,sa_compress_proposed_delete_edge,sa_compress_proposed_source_rewire,sa_compress_proposed_target_rewire,sa_compress_proposed_double_edge_swap,sa_compress_proposed_density_repair,sa_compress_proposed_edge_repair,sa_compress_proposed_degree_preserving_repair,sa_compress_proposed_total,sa_compress_accepted_add_edge,sa_compress_accepted_delete_edge,sa_compress_accepted_source_rewire,sa_compress_accepted_target_rewire,sa_compress_accepted_double_edge_swap,sa_compress_accepted_density_repair,sa_compress_accepted_edge_repair,sa_compress_accepted_degree_preserving_repair,sa_compress_accepted_total,sa_compression_edit_improvement,sa_compression_improved_edit_distance,sa_grid_index,sa_seed_index,sa_saved_graph_path,sa_matrix_path,sa_preserve_error_density,sa_preserve_error_scaled_density,degree_gini_coefficient,approx_average_clustering_coefficient,average_degree,n_agents,share_of_correct_agents_at_convergence,share_of_core_agents_at_convergence,convergence_step,proportion_reached_by_truth
True,8593a8a1781943d6994f3b018538d15e,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_010_seed_1100007.pkl,0.00032256355884381334,7900,568386412,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,degree_gini,0.8569354073275652,1100007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.8596345554358813,0.011615565570719112,0.8596345554358813,0.4216970225347308,52763.0,22250.0,0.002699148108316063,0.8997160361053542,3.9164671949684755e-10,1.979006618222505e-05,374.0,True,0.0,-0.06079581156091063,6.59502796263034e-08,,6.59502796263034e-08,,1.979006618222505e-05,attain,1100007,9.71672658296302,9.254645571185264,9.254645571185264,0.02482134200413417,0.02482134200413417,182,182,1.0,1,first_feasible,182.0,364.0,0.011615565570719112,0.8597606315736674,0.42169818485607957,364,out,weak,0,0,182,0,0,0,0,0,182,0,0,182,0,0,0,0,0,182,compress,11100007.0,43.151669750222936,0.6557196937555636,0.6169666598546097,0.7446308863061003,0.7692040438276988,589.0,588.0,0.99830220713073,1.0,compress_no_improvement_patience,0.0,374.0,0.011615565570719112,0.8599124652019694,0.42169589311470435,364.0,out,weak,0.0,0.0,396.0,0.0,0.0,0.0,193.0,0.0,589.0,0.0,0.0,395.0,0.0,0.0,0.0,193.0,0.0,588.0,-10.0,False,10,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_010_seed_1100007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/degree_gini/grid_010_seed_1100007.npz,0.0,0.0,0.8596345554358813,0.4216970225347308,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,5a3dd0f1ca7a450db45419a6724e2ca5,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_044_seed_440009.pkl,0.0005808851935208141,6997,1426294377,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.010970256372345829,440009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.010973996657505168,0.010973996657505168,0.9204305025136084,0.4216971534962283,52099.0,21970.0,3.7402851593391906e-06,0.012880251543731356,5.531974259408622e-09,5.90884090889294e-05,162.0,True,-0.000641568913213944,1.3551681643519942e-07,1.9691177716163466e-07,1.3551681643519942e-07,1.9691177716163466e-07,4.517227214506647e-05,5.90884090889294e-05,attain,440009,1.977640749886632,0.6317137921951435,0.6317137921951435,0.006238623824665922,0.006238623824665922,90,90,1.0,1,first_feasible,90.0,90.0,0.011259138396711365,0.9204149006768394,0.4217094463512909,90,out,weak,0,90,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,90,compress,10440009.0,12.644915000069886,0.43299134567921493,0.39517951043508603,0.18443683183388493,0.33560534741876985,715.0,713.0,0.9972027972027973,1.0,compress_no_improvement_patience,0.0,162.0,0.011259138396711365,0.9204149006768394,0.4217094463512909,90.0,out,weak,217.0,291.0,0.0,0.0,0.0,34.0,173.0,0.0,715.0,217.0,289.0,0.0,0.0,0.0,34.0,173.0,0.0,713.0,-72.0,False,44,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_044_seed_440009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_044_seed_440009.npz,,,0.9204305025136084,0.4216971534962283,5.508946322067595,503,0.9960238568588469,1.0,10000,0.0
True,22d21026e563454b8f7d44f43ca74daf,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_020_seed_2200007.pkl,0.000578399403202679,9373,2921769197,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.358868369618586,2200007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.36152455139796913,0.011615565570719112,0.9204303669967919,0.36152455139796913,57512.0,20792.0,0.002656181779383149,0.8853939264610496,0.0,0.0,54.0,True,0.0,0.0,-0.060172405186482036,0.0,,0.0,,attain,2200007,0.7283169170841575,20.108441734237616,20.108441734237616,0.0065461984316399595,0.0065461984316399595,24,24,1.0,1,first_feasible,24.0,96.0,0.011615565570719112,0.9204303669967919,0.3611651885500036,96,out,weak,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,compress,12200007.0,45.59464541589841,0.022177026746582243,0.019633162325926948,0.10281363890291847,0.1194127260808037,805.0,716.0,0.8894409937888199,1.0,compress_no_improvement_patience,0.0,54.0,0.011615565570719112,0.9204547688299118,0.36131164651648257,50.0,out,weak,0.0,0.0,0.0,0.0,433.0,0.0,297.0,75.0,805.0,0.0,0.0,0.0,0.0,352.0,0.0,289.0,75.0,716.0,42.0,True,20,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_020_seed_2200007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_020_seed_2200007.npz,0.0,0.0,0.9204303669967919,0.36152455139796913,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,658bb81b5d6f4c3c98278d044e0803a4,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_056_seed_560009.pkl,0.00021551555741530242,8377,1387585134,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.012378203714251175,560009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.012375943541935637,0.012375943541935637,0.9204306958250499,0.4216961094130446,57909.0,24420.0,2.2601723155372955e-06,0.007783253606642487,7.663970587682036e-08,0.0002542154225719546,192.0,True,0.0007603779712165252,3.2882825795610415e-07,-8.471714065816371e-07,3.2882825795610415e-07,8.471714065816371e-07,0.00010960941931870138,0.0002542154225719546,attain,560009,0.5586580832023174,1.0,1.0,0.024935353123174325,0.024935353123174325,120,120,1.0,1,first_feasible,120.0,120.0,0.01209080180272944,0.9201925687929418,0.42162882908172217,120,out,weak,120,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,120,compress,10560009.0,9.710675707785413,0.2956891952237518,0.2698675448724472,0.28255811293790406,0.3934000346393154,786.0,783.0,0.9961832061068703,1.0,compress_no_improvement_patience,0.0,192.0,0.012110603312396537,0.9202612968363788,0.4217416449063283,125.0,out,weak,412.0,337.0,0.0,0.0,0.0,6.0,31.0,0.0,786.0,409.0,337.0,0.0,0.0,0.0,6.0,31.0,0.0,783.0,-72.0,False,56,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_056_seed_560009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_056_seed_560009.npz,,,0.9204306958250499,0.4216961094130446,6.21272365805169,503,0.9980119284294234,1.0,10000,0.0
True,96f20d72701e4ba98ac5da6362a01cff,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_042_seed_2420008.pkl,0.0007987568508437562,1455,3019935282,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.4057235870168583,2420008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.40844511755372853,0.011615565570719112,0.9204303669967919,0.40844511755372853,55464.0,22654.0,0.0027215305368702425,0.9071768456234142,0.0,0.0,14.0,True,0.0,0.0,-0.013251839030722634,0.0,,0.0,,attain,2420008,0.1326282499358058,3.2040411054996016,3.2040411054996016,0.0010910330719399932,0.0010910330719399932,4,4,1.0,1,first_feasible,4.0,16.0,0.011615565570719112,0.9204303669967919,0.4081386124332901,16,out,weak,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,compress,12420008.0,19.765124584082514,0.02275673767933483,0.021411814482486143,0.016391633778287736,0.030395730214883565,483.0,402.0,0.8322981366459627,1.0,compress_no_improvement_patience,0.0,14.0,0.011615565570719112,0.9204249443672097,0.40848554374518276,8.0,out,weak,0.0,0.0,0.0,0.0,281.0,0.0,42.0,160.0,483.0,0.0,0.0,0.0,0.0,200.0,0.0,42.0,160.0,402.0,2.0,True,42,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_042_seed_2420008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_042_seed_2420008.npz,0.0,0.0,0.9204303669967919,0.40844511755372853,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,c6625110ff674fba9f4464f7c5076047,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_075_seed_750009.pkl,0.0006547116860808189,6959,1084378336,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.014607453672267973,750009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.014605593530450761,0.014605593530450761,0.9204307775904228,0.42169702138027654,65668.0,27692.0,1.8601418172118495e-06,0.006405686596616369,1.9109958542594936e-08,0.00013686454362430803,755.0,True,0.0029900279597316493,4.105936308729241e-07,6.479582537188833e-08,4.105936308729241e-07,6.479582537188833e-08,0.00013686454362430803,1.9443642691245438e-05,attain,750009,3.864986666943878,1.0,0.912673,0.04663832007901586,0.04663832007901586,683,683,1.0,1,first_feasible,683.0,683.0,0.014320451791244564,0.9204166593360195,0.4217044532553618,683,out,weak,683,0,0,0,0,0,0,0,683,683,0,0,0,0,0,0,0,683,compress,10750009.0,19.569450041046366,0.08594215764078786,0.07380145500821776,1.3974117343790016,1.5446278461092169,1111.0,1093.0,0.9837983798379838,1.0,compress_no_improvement_patience,0.0,755.0,0.014320451791244564,0.9204166593360195,0.4217044532553618,683.0,out,weak,600.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,1111.0,582.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,1093.0,-72.0,False,75,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_075_seed_750009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_075_seed_750009.npz,,,0.9204307775904228,0.42169702138027654,7.332007952286283,503,1.0,1.0,10000,0.0
True,9e6e2a9556a946eaa36d0f71d7650d04,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_005_seed_50008.pkl,0.00017870141876767483,9176,2637780799,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.0063944275111534506,50008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.006395887622472337,0.006395887622472337,0.9204315900264051,0.42169713181750634,33645.0,14188.0,1.4601113188864034e-06,0.005028119586590251,1.6896514756517687e-07,0.00040767653771330475,1318.0,True,-0.005219677948246775,1.2230296131399143e-06,1.7523305517741505e-07,1.2230296131399143e-06,1.7523305517741505e-07,0.00040767653771330475,5.258315474816307e-05,attain,50008,23.5898681669496,1.0,0.8329720049289999,0.08593462724218869,0.08665125692755768,1246,1246,1.0,1,first_feasible,1246.0,1246.0,0.006684989663611954,0.920420604336069,0.4216299621265255,1245,out,weak,0,1246,0,0,0,0,0,0,1246,0,1246,0,0,0,0,0,0,1246,compress,10050008.0,15.578139999881387,1.0355941329956215,0.9451588041435128,2.5526178524583507,2.700851846882252,726.0,725.0,0.9986225895316805,1.0,compress_no_improvement_patience,0.0,1318.0,0.006677069059745115,0.9203875206648602,0.4216924977538185,1247.0,out,weak,229.0,303.0,0.0,0.0,0.0,27.0,167.0,0.0,726.0,229.0,302.0,0.0,0.0,0.0,27.0,167.0,0.0,725.0,-72.0,False,5,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_005_seed_50008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_005_seed_50008.npz,,,0.9204315900264051,0.42169713181750634,3.210735586481113,503,0.9821073558648111,1.0,10000,0.9821073558648111
True,98845a65880541f9aad3bdd9bbda3d39,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_050_seed_1500007.pkl,0.0009002191770875841,9828,768636172,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,degree_gini,0.921234100663491,1500007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.9204303669967919,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464.0,23389.0,0.000803733666699058,0.26791122223301933,0.0,0.0,0.0,True,0.0,0.0,0.0,,0.0,,0.0,attain,1500007,1.4158431440591812e-06,0.17450267034661207,0.17450267034661207,0.0,0.0,0,0,0.0,1,initial_feasible,0.0,0.0,0.011615565570719112,0.9204303669967919,0.42169695658445117,0,out,weak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,compress,11500007.0,9.687886124942452,0.47767684070120575,0.4494461394157645,0.0,0.0,404.0,400.0,0.9900990099009901,1.0,compress_no_improvement_patience,0.0,0.0,0.011615565570719112,0.9204303669967919,0.42169695658445117,0.0,out,weak,0.0,0.0,204.0,0.0,0.0,0.0,200.0,0.0,404.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,400.0,0.0,False,50,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_050_seed_1500007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/degree_gini/grid_050_seed_1500007.npz,0.0,0.0,0.9204303669967919,0.42169695658445117,5.831013916500995,503,0.9980119284294234,1.0,10000,0.0
True,e8b19d2e9e9f48a198613493a9c22afd,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_018_seed_180008.pkl,0.0005626339224312472,5385,471409099,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.007919703798217576,180008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.007920603866838807,0.007920603866838807,0.9204294234592447,0.42169639060506764,39979.0,16859.0,9.000686212318199e-07,0.003099525772557271,1.27762583967084e-07,0.00031451251573481426,933.0,True,-0.003694961703880305,-9.435375472044427e-07,-5.659793835266491e-07,9.435375472044427e-07,5.659793835266491e-07,0.00031451251573481426,0.00016983657266102085,attain,180008,17.688617916079238,1.0,0.8852928099999999,0.0588142912244668,0.0588142912244668,860,860,1.0,1,first_feasible,860.0,860.0,0.008209705907978425,0.9204512433359324,0.4216820231327191,860,out,weak,0,860,0,0,0,0,0,0,860,0,860,0,0,0,0,0,0,860,compress,10180008.0,11.944052791921422,1.1719507937617746,1.1026885018504535,1.759838872047854,1.9086274497379483,509.0,508.0,0.9980353634577603,1.0,compress_no_improvement_patience,0.0,933.0,0.008209705907978425,0.9204512433359324,0.4216820231327191,860.0,out,weak,153.0,227.0,0.0,0.0,0.0,20.0,109.0,0.0,509.0,153.0,226.0,0.0,0.0,0.0,20.0,109.0,0.0,508.0,-73.0,False,18,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_018_seed_180008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_018_seed_180008.npz,,,0.9204294234592447,0.42169639060506764,3.976143141153081,503,0.9900596421471173,1.0,10000,0.9840954274353877
True,25ef895183104a18b8f217f9199c886d,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_042_seed_1420009.pkl,0.00036776954589700934,4565,2666798919,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,degree_gini,0.9083743619963058,1420009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.9113623746779467,0.011615565570719112,0.9113623746779467,0.42169704908488886,54966.0,23179.0,0.0029880126816408392,0.996004227213613,7.704576756054469e-10,2.775711936792878e-05,80.0,True,0.0,-0.009067992318845253,9.25004376983729e-08,,9.25004376983729e-08,,2.775711936792878e-05,attain,1420009,1.5166753749363124,0.5465757095796199,0.5465757095796199,0.005325322197710041,0.005325322197710041,39,39,1.0,1,first_feasible,39.0,78.0,0.011615565570719112,0.9112918804933781,0.42170234491812847,78,out,weak,0,0,39,0,0,0,0,0,39,0,0,39,0,0,0,0,0,39,compress,11420009.0,46.22869254183024,1.2247824631709303,1.1178258850096023,0.1595637955224079,0.1678651326625008,713.0,713.0,1.0,1.0,compress_no_improvement_patience,0.0,80.0,0.011615565570719112,0.9113311945578491,0.4216974949024177,78.0,out,weak,0.0,0.0,407.0,0.0,0.0,0.0,306.0,0.0,713.0,0.0,0.0,407.0,0.0,0.0,0.0,306.0,0.0,713.0,-2.0,False,42,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_042_seed_1420009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/degree_gini/grid_042_seed_1420009.npz,0.0,0.0,0.9113623746779467,0.42169704908488886,5.831013916500995,503,1.0,1.0,10000,1.0
True,4d17e04152b2430fac47617f488be3ee,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_047_seed_2470009.pkl,0.00030358677271160613,2433,1680521116,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.4163725000619202,2470009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.41892859700637397,0.011615565570719112,0.9204303669967919,0.41892859700637397,55852.0,23398.0,0.002556096944453745,0.8520323148179151,0.0,0.0,2.0,True,0.0,0.0,-0.0027683595780771952,0.0,,0.0,,attain,2470009,0.021722499979659915,0.6490569204741752,0.6490569204741752,0.0002727582679849983,0.0002727582679849983,1,1,1.0,1,first_feasible,1.0,4.0,0.011615565570719112,0.9204303669967919,0.4169371123611712,4,out,weak,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,compress,12470009.0,15.342606958933175,0.0229417518068091,0.02158589427502668,0.004091374019774974,0.004091374019774974,492.0,405.0,0.823170731707317,1.0,compress_no_improvement_patience,0.0,2.0,0.011615565570719112,0.9204303669967919,0.41892859700637397,2.0,out,weak,0.0,0.0,0.0,0.0,289.0,0.0,14.0,189.0,492.0,0.0,0.0,0.0,0.0,202.0,0.0,14.0,189.0,405.0,2.0,True,47,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_047_seed_2470009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_047_seed_2470009.npz,0.0,0.0,0.9204303669967919,0.41892859700637397,5.831013916500995,503,0.9980119284294234,0.9976851851851852,10000,1.0
True,857e0b467f504345806ae502a57343b7,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_017_seed_2170008.pkl,0.00019231779897872686,8794,923114635,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.35247902179154883,2170008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.3554487348792985,0.011615565570719112,0.9204303669967919,0.3554487348792985,56793.0,20187.0,0.0029697130877496813,0.9899043625832271,0.0,0.0,74.0,True,0.0,0.0,-0.06624822170515265,0.0,,0.0,,attain,2170008,0.861150834010914,12.859951444998055,12.859951444998055,0.0070917149676099555,0.0070917149676099555,26,26,1.0,1,first_feasible,26.0,104.0,0.011615565570719112,0.9204303669967919,0.3542229912404023,104,out,weak,0,0,0,0,26,0,0,0,26,0,0,0,0,26,0,0,0,26,compress,12170008.0,30.370936708059162,0.022743978084336647,0.02075781471016578,0.12333095243116976,0.1355127684463932,624.0,534.0,0.8557692307692307,1.0,compress_no_improvement_patience,0.0,74.0,0.011615565570719112,0.9204046095062763,0.35494844821269694,60.0,out,weak,0.0,0.0,0.0,0.0,342.0,0.0,231.0,51.0,624.0,0.0,0.0,0.0,0.0,259.0,0.0,224.0,51.0,534.0,30.0,True,17,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_017_seed_2170008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_017_seed_2170008.npz,0.0,0.0,0.9204303669967919,0.3554487348792985,5.831013916500995,503,0.9940357852882704,1.0,10000,0.0
