network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
tobacco,equalize,293,0.09598587397163733,0.0001,1000,289,1229,4.252595155709343,0.720905679076302,0.23442469190061044,835416835,0.7946020761245675,0.0476149912012735,17781.812,6912.00798256245,0.8995570934256055,0.017615526864499888,1000
tobacco,equalize,294,0.09769159603235117,0.0001,1000,289,1229,4.252595155709343,0.7231073734236911,0.23465851736372567,237194811,0.8013148788927336,0.05169656859476536,17314.62,7076.354607432425,0.9071141868512111,0.021566980940324842,1000
tobacco,equalize,295,0.08063450554685132,0.0001,1000,289,1229,4.252595155709343,0.723383289083594,0.23454092773180388,2890086838,0.8056262975778546,0.04886017952458779,17632.052,7195.158595646976,0.915349480968858,0.015155507056481277,1000
tobacco,equalize,296,0.06094674613538285,0.0001,1000,289,1229,4.252595155709343,0.7384235080142237,0.2353209046319069,4046134325,0.7904325259515571,0.05460299618468147,16680.366,6998.327372741297,0.8838512110726643,0.018367050153675887,1000
tobacco,equalize,297,0.09360159494537833,0.0001,1000,289,1229,4.252595155709343,0.7248698550879692,0.24066696623403827,2390330748,0.7968269896193771,0.05135782864839157,17257.111,6871.571213020694,0.9030311418685121,0.018119348284540922,1000
tobacco,equalize,298,0.07003674699988695,0.0001,1000,289,1229,4.252595155709343,0.7371509174195692,0.23554249848046344,2799763704,0.7976920415224913,0.0522122970575726,17267.581,7154.3546034027595,0.9023010380622838,0.018481623928836396,1000
tobacco,equalize,299,0.048379809266115494,0.0001,1000,289,1229,4.252595155709343,0.7363119085761907,0.23460213983052353,4071010877,0.79419723183391,0.05492968982091991,17074.408,7074.553813011054,0.8992318339100347,0.01687108981773663,1000
tobacco,equalize,300,0.06430008591058924,0.0001,1000,289,1229,4.252595155709343,0.7387951495153176,0.23667074519060854,3285894847,0.7968650519031142,0.0492264798737136,17157.902,6934.2796466983245,0.8995017301038063,0.0193274396837416,1000
tobacco,equalize,301,0.05986212663027483,0.0001,1000,289,1229,4.252595155709343,0.7326518028836002,0.23540829491509485,215699935,0.8013910034602075,0.050515562132250134,17420.302,7056.014679686829,0.8944740484429066,0.014743955253261744,1000
tobacco,equalize,302,0.028820139490730645,0.0001,1000,289,1229,4.252595155709343,0.752191136350199,0.2352233023858159,535733106,0.7776435986159169,0.05464392785934003,16254.694,6998.66940566661,0.8737335640138408,0.021684542242803567,1000
tobacco,equalize,303,0.06348731370441443,0.0001,1000,289,1229,4.252595155709343,0.7342566184565053,0.23701322310817152,1656350438,0.791560553633218,0.051024316291459586,16654.906,6763.028467574067,0.8911107266435986,0.019383470123758,1000
tobacco,equalize,304,0.043671005505185725,0.0001,1000,289,1229,4.252595155709343,0.7434462992108248,0.24123909283048145,1628349031,0.793044982698962,0.0536589267973872,17217.839,7251.516300038823,0.9021245674740485,0.0181803568329716,1000
tobacco,equalize,305,0.07889686090113762,0.0001,1000,289,1229,4.252595155709343,0.7372410123289252,0.23584044978928678,152165515,0.8014878892733563,0.05054989346449628,17438.684,7263.047979333069,0.9014152249134949,0.01729026927412623,1000
tobacco,equalize,306,0.09689855779408267,0.0001,1000,289,1229,4.252595155709343,0.7175834292937967,0.2357826841500503,3260431167,0.8031591695501731,0.047772278665047685,18089.924,7209.268650751107,0.9116851211072665,0.015388882011572496,1000
tobacco,equalize,307,0.0747680691752024,0.0001,1000,289,1229,4.252595155709343,0.7223922450806771,0.23590760800912502,3128651027,0.7995121107266436,0.049718014840341634,17481.17,7040.198747727759,0.904993079584775,0.01803339651075503,1000
tobacco,equalize,308,0.08187390543865042,0.0001,1000,289,1229,4.252595155709343,0.7280738553019446,0.23476003445916135,3447007118,0.8106228373702422,0.04555826246622291,17781.842,7227.638625244979,0.9078442906574394,0.016373292084679553,1000
tobacco,equalize,309,0.019720500572436107,0.0001,1000,289,1229,4.252595155709343,0.7553163035184878,0.23414273008487962,3881087835,0.7781280276816609,0.05431079058389322,16660.397,7064.411922531285,0.8735328719723184,0.018387296086636203,1000
tobacco,equalize,310,0.08137791204783462,0.0001,1000,289,1229,4.252595155709343,0.7381475923543207,0.23750109778595657,1813438980,0.7904982698961938,0.051975441130053764,16225.486,6680.248316745223,0.8912387543252595,0.01948963315382186,1000
tobacco,equalize,311,0.05799203702582362,0.0001,1000,289,1229,4.252595155709343,0.7382939965820243,0.23463649610436016,2389125294,0.7983183391003461,0.05847769454074747,17026.465,7190.440297258815,0.906522491349481,0.01718837032292334,1000
tobacco,equalize,312,0.05514544564854515,0.0001,1000,289,1229,4.252595155709343,0.7411038315675669,0.2395573302236537,83156762,0.7921557093425605,0.04903192404822408,16830.247,6823.184376889723,0.8916782006920415,0.018778897202494673,1000
tobacco,equalize,313,0.029597909021717217,0.0001,1000,289,1229,4.252595155709343,0.7498148831159325,0.23369121058399409,568937244,0.7898512110726643,0.05380522751931386,16814.767,7036.222928518597,0.8963044982698961,0.01705895733338926,1000
tobacco,equalize,314,0.02351791526517444,0.0001,1000,289,1229,4.252595155709343,0.756160943293701,0.2372244798628321,3332917850,0.7738892733564015,0.05276388987254421,15479.183,6522.116087111968,0.8648961937716263,0.024496973773724517,1000
tobacco,equalize,315,0.08470049771314109,0.0001,1000,289,1229,4.252595155709343,0.7275501786413126,0.23432622847549842,193879703,0.8036228373702422,0.053516470343098026,17186.816,7214.778049423724,0.9100692041522491,0.017984065120424914,1000
tobacco,equalize,316,0.029495967090797184,0.0001,1000,289,1229,4.252595155709343,0.7477764857917513,0.23637102667134732,1758219648,0.7772629757785466,0.05812196190964874,16277.44,7142.716408768873,0.8714878892733564,0.022360588791110077,1000
tobacco,equalize,317,0.053651787969486046,0.0001,1000,289,1229,4.252595155709343,0.7403098701788665,0.23776175519597267,2840446812,0.7930242214532872,0.05535034709816813,16834.375,6793.27218395821,0.891349480968858,0.01795141400076994,1000
tobacco,equalize,318,0.08190421564880264,0.0001,1000,289,1229,4.252595155709343,0.7347014620714508,0.23319537757214714,1820679603,0.8051764705882353,0.050531454230316124,17021.361,6812.947777878759,0.9108304498269896,0.01637870386131907,1000
tobacco,equalize,319,0.060891071164594884,0.0001,1000,289,1229,4.252595155709343,0.734746509526129,0.23256758225970778,2813004361,0.7848062283737024,0.05714239655447517,16715.784,6866.017841394112,0.8826539792387543,0.02170208665038631,1000
tobacco,equalize,320,0.04501739504184247,0.0001,1000,289,1229,4.252595155709343,0.7371565483514039,0.2355919121900897,2040314355,0.8006539792387544,0.05829597737562485,16766.199,7015.574823740851,0.9015190311418685,0.018117051257875584,1000
tobacco,equalize,321,0.05492000047518534,0.0001,1000,289,1229,4.252595155709343,0.7419597332064497,0.23672101055918543,2645009298,0.7861072664359862,0.05739188831176305,16451.091,7118.575126143257,0.8858304498269896,0.021172516823222277,1000
tobacco,equalize,322,0.07022736226133013,0.0001,1000,289,1229,4.252595155709343,0.7301854547399776,0.23436697667399545,1962896546,0.7980865051903114,0.0529104338006344,17112.47,6509.7318889771705,0.8991176470588236,0.021842880555077947,1000
tobacco,equalize,323,0.07269405759466514,0.0001,1000,289,1229,4.252595155709343,0.7329220876116684,0.23553462657351548,1776806169,0.7906089965397924,0.05128624048174847,16840.314,6904.097002854813,0.8919204152249135,0.01895669262592026,1000
tobacco,equalize,324,0.0397827005548537,0.0001,1000,289,1229,4.252595155709343,0.7543534141747448,0.23596687238569242,815850772,0.7742491349480969,0.058433329743488645,15942.789,6596.619398750464,0.8692941176470588,0.021736710912980302,1000
tobacco,equalize,325,0.07815872239443773,0.0001,1000,289,1229,4.252595155709343,0.7259960414549201,0.23343185434833136,2315365429,0.7918858131487889,0.05400513625151652,17143.732,7157.003853732256,0.8806470588235293,0.01783485042814749,1000
tobacco,equalize,326,0.06171199041203623,0.0001,1000,289,1229,4.252595155709343,0.7375394517161673,0.23561562054762514,4257327941,0.8023979238754325,0.043517764699384676,17518.668,6877.554313061085,0.8963598615916955,0.018247964288166486,1000
tobacco,equalize,327,0.07179403319400346,0.0001,1000,289,1229,4.252595155709343,0.7238225017667049,0.23421715032740273,3260384969,0.7993737024221453,0.0503736084860934,17120.067,6881.109657215587,0.9013840830449827,0.018836257156907617,1000
tobacco,equalize,328,0.06516846523632147,0.0001,1000,289,1229,4.252595155709343,0.7356080420968464,0.23498497527921178,3677233323,0.8030242214532872,0.05654910999780752,17194.645,6988.473698713662,0.9069792387543253,0.015327951871359269,1000
tobacco,equalize,329,0.06846156055363198,0.0001,1000,289,1229,4.252595155709343,0.7378491529670788,0.2350265562089249,1609406001,0.7869515570934256,0.04917427661402815,16495.579,6687.677156644935,0.8811245674740484,0.019509178246876244,1000
