network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
ego,equalize,587,0.03122190809280885,0.0001,1000,503,2933,5.831013916500994,0.9141767194311119,0.5937502178826448,1262720788,0.9069980119284293,0.14754228126845165,20099.614,14582.770004426666,0.499,0.5002491871550108,1000
ego,equalize,588,0.055544365343876224,0.0001,1000,503,2933,5.831013916500994,0.9074770605822956,0.5941840148544247,2662057507,0.9143836978131212,0.12128364950060151,20386.03,13292.332105989375,0.489,0.5001291124591019,1000
ego,equalize,589,0.030159796043497646,0.0001,1000,503,2933,5.831013916500994,0.9150755202843627,0.5936412573403671,135918402,0.9156262425447317,0.11083984396355041,19893.125,13383.935947576249,0.49749105367793245,0.49878860514238005,1000
ego,equalize,590,0.0025880321521815964,0.0001,1000,503,2933,5.831013916500994,0.9200751847591573,0.594430325022642,2165888559,0.8941630218687873,0.18471252718845374,20001.892,15522.04599104397,0.491,0.50016914056064,1000
ego,equalize,591,0.04651841807434565,0.0001,1000,503,2933,5.831013916500994,0.9131071057460216,0.5938210309034956,1960501396,0.9097673956262425,0.13683569758075767,19741.945,13055.97846082569,0.478,0.49976571087437116,1000
ego,equalize,592,0.09694988193735697,0.0001,1000,503,2933,5.831013916500994,0.9000168779345746,0.5932833992626378,379114678,0.9224174950298211,0.0790838730100209,20614.42,12205.761169272542,0.499,0.500249187155011,1000
ego,equalize,593,0.08260253246282562,0.0001,1000,503,2933,5.831013916500994,0.9042560186104648,0.58495819846509,4027049504,0.9174453280318091,0.10028341884211937,20726.945,12057.503160872462,0.7555109343936381,0.42826798919292375,1000
ego,equalize,594,0.036139634310602055,0.0001,1000,503,2933,5.831013916500994,0.9132616506891145,0.5935151533849261,3750606578,0.9179582504970178,0.12011022438637409,19848.918,14099.141569836169,0.5104333996023857,0.49868363462815685,1000
ego,equalize,595,0.031553852950493656,0.0001,1000,503,2933,5.831013916500994,0.913105750088626,0.5935638396671525,809645265,0.9129900596421471,0.12932910714988965,20298.24,13702.114768440953,0.0,0.0,1000
ego,equalize,596,0.09968372397003727,0.0001,1000,503,2933,5.831013916500994,0.9007882469926435,0.5936321851055315,1816158346,0.917807157057654,0.10082517011437636,21347.827,12056.422096245373,0.0,0.0,1000
ego,equalize,597,0.0843660197938205,0.0001,1000,503,2933,5.831013916500994,0.9023011606460792,0.5911716327277573,3916164564,0.9231689860834991,0.0801996063251242,20987.735,12330.069404033507,0.0,0.0,1000
ego,equalize,598,0.09497560160811021,0.0001,1000,503,2933,5.831013916500994,0.9052849625736885,0.5925440810824456,1435322145,0.9147395626242545,0.11302537674592125,20834.801,12690.188551352101,0.501,0.5002491871550112,1000
ego,equalize,599,0.06586357724877061,0.0001,1000,503,2933,5.831013916500994,0.9087229097288075,0.5922864375209135,2275716745,0.908666003976143,0.1290490785559593,19471.326,12688.589164706795,0.4975685884691849,0.49781242360188765,1000
ego,equalize,600,0.03286670668471638,0.0001,1000,503,2933,5.831013916500994,0.9120280024591625,0.5938001725136776,635574544,0.9145367793240557,0.11940900352035629,20960.994,13960.305936468723,0.52,0.49984982729800925,1000
ego,equalize,601,0.08762730426318693,0.0001,1000,503,2933,5.831013916500994,0.8980118606465537,0.5927597898143036,2929386356,0.9206123260437375,0.09055390052932487,20958.218,12030.428884026109,0.0,0.0,1000
ego,equalize,602,0.05162435329737859,0.0001,1000,503,2933,5.831013916500994,0.9083270577693064,0.5939777744655662,863948669,0.9184731610337972,0.10609348661634985,19603.908,12617.905923624305,0.5114572564612326,0.49865320548688996,1000
ego,equalize,603,0.08441637193150903,0.0001,1000,503,2933,5.831013916500994,0.9013847362466862,0.5937362351322262,1592567009,0.9210477137176938,0.09525241129582931,20833.712,13222.498834126425,0.0,0.0,1000
ego,equalize,604,0.08330370518589844,0.0001,1000,503,2933,5.831013916500994,0.9031565804626723,0.5969842685841594,3610081466,0.9236958250497017,0.08462699756255132,20949.551,12692.169295231524,0.0,0.0,1000
ego,equalize,605,0.018184036542916504,0.0001,1000,503,2933,5.831013916500994,0.9169056577683574,0.5949054248850961,15249907,0.8980238568588469,0.17417078177337383,19525.35,14553.195919830841,0.497,0.5002411830719666,1000
ego,equalize,606,0.08221096985803338,0.0001,1000,503,2933,5.831013916500994,0.9029572988255262,0.593176379958424,2596264014,0.9191073558648111,0.09268204619878963,20643.669,12745.938615128345,0.514,0.5000540511325292,1000
ego,equalize,607,0.033003430020939466,0.0001,1000,503,2933,5.831013916500994,0.9119398847284517,0.5928131125663606,3114973432,0.9196938369781312,0.10757813032381319,20352.623,13316.47033071977,0.522,0.4997657108743715,1000
ego,equalize,608,0.0679419282781868,0.0001,1000,503,2933,5.831013916500994,0.904200436657247,0.594213036229924,1652062048,0.9264135188866799,0.07910003981270891,19640.914,12745.247591426789,0.487,0.5000810745080051,1000
ego,equalize,609,0.02564858159546335,0.0001,1000,503,2933,5.831013916500994,0.9134148399748119,0.5816820356638407,2757768911,0.9084771371769385,0.1363307979433746,20159.984,13587.715346963008,0.503,0.5002411830719667,1000
ego,equalize,610,0.07222384344161896,0.0001,1000,503,2933,5.831013916500994,0.906622996423098,0.5929696455138402,1969501322,0.916976143141153,0.09225936186157932,20680.686,12685.504434044005,0.7365785288270378,0.43909758594944254,1000
ego,equalize,611,0.016196786863128476,0.0001,1000,503,2933,5.831013916500994,0.9166385932614338,0.5945602548676687,2351245876,0.9056779324055666,0.15764739193488167,19573.894,13783.723794040357,0.481,0.4998888765404657,1000
ego,equalize,612,0.05119006128312659,0.0001,1000,503,2933,5.831013916500994,0.9105381349814512,0.5934518016242323,4289423438,0.9153300198807157,0.10948696587894993,20396.634,13197.189040876277,0.508,0.5001861515337926,1000
ego,equalize,613,0.023289218778214382,0.0001,1000,503,2933,5.831013916500994,0.9146051071681063,0.5933632032068277,947055725,0.9086878727634194,0.13706103465033118,20406.314,14114.8139517422,0.501,0.5002491871550111,1000
ego,equalize,614,0.07246578852598054,0.0001,1000,503,2933,5.831013916500994,0.9056198099503897,0.5900822683737039,3661821248,0.9132823061630219,0.11194895608741666,20434.059,12031.423682064249,0.47,0.49934892545128134,1000
ego,equalize,615,0.02684578157781954,0.0001,1000,503,2933,5.831013916500994,0.9147596521111991,0.5938219641492318,1024352549,0.9017316103379721,0.1564388099189717,21069.771,14934.371552168417,0.481,0.4998888765404657,1000
ego,equalize,616,0.06629619577400916,0.0001,1000,503,2933,5.831013916500994,0.9063572875735698,0.5934366169215863,477585072,0.9168926441351889,0.10600664122092882,21370.566,13572.738455847244,0.481,0.4998888765404653,1000
ego,equalize,617,0.08560947256776785,0.0001,1000,503,2933,5.831013916500994,0.9005469399762353,0.5931154965394303,3477661322,0.9191650099403579,0.08002428005245206,21302.768,12918.464232032009,0.7216003976143142,0.4468758211653156,1000
ego,equalize,618,0.05088423067897912,0.0001,1000,503,2933,5.831013916500994,0.9103347863721185,0.593734164695787,435411766,0.9157833001988072,0.1077046402979124,20521.143,13310.345937033882,0.5,0.5002501876563871,1000
ego,equalize,619,0.025302104311588594,0.0001,1000,503,2933,5.831013916500994,0.9137686665550508,0.5927178860491265,1339280817,0.9105149105367794,0.13721384874446238,19858.994,13784.536032147971,0.479,0.4998087722407527,1000
ego,equalize,620,0.028082809400644882,0.0001,1000,503,2933,5.831013916500994,0.9135300708534337,0.5932844318063383,1220715094,0.9089960238568588,0.1332575351719187,19960.777,13234.65792764333,0.495,0.5002251745216603,1000
ego,equalize,621,0.0541285478737374,0.0001,1000,503,2933,5.831013916500994,0.9083853510373151,0.5929819900379061,3666891823,0.9085427435387674,0.1341828494382729,19856.686,12889.871778177701,0.4919582504970179,0.49627239765661735,1000
ego,equalize,622,0.059440994223583746,0.0001,1000,503,2933,5.831013916500994,0.9075828018591485,0.5939511099992265,2264660101,0.9165805168986084,0.10444478133344728,20519.395,12900.981121405834,0.484,0.4999939939579216,1000
ego,equalize,623,0.015468291123843226,0.0001,1000,503,2933,5.831013916500994,0.9176051769844621,0.593212320859255,2470089072,0.9029324055666005,0.16489216550190172,19826.438,14237.366911361265,0.492,0.5001861515337928,1000
ego,equalize,624,0.023587197519224792,0.0001,1000,503,2933,5.831013916500994,0.9153222499303532,0.5928183210939966,550893267,0.9095506958250498,0.15247848441717932,19548.963,13919.715565163177,0.0,0.0,1000
