network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,315,1000,0.0006330013275146484,10.52488923072815,0.01052488923072815,3489489,60
pud,equalize,316,1000,0.0005712509155273438,10.127458572387695,0.010127458572387695,3314736,60
pud,equalize,317,1000,0.0006339550018310547,10.91428542137146,0.01091428542137146,3597606,60
pud,equalize,318,1000,0.0005433559417724609,9.830514669418335,0.009830514669418335,3206231,60
pud,equalize,319,1000,0.0005891323089599609,9.080596685409546,0.009080596685409547,2985280,60
pud,equalize,320,1000,0.0005714893341064453,8.724696397781372,0.008724696397781373,2843102,60
pud,equalize,321,1000,0.0006096363067626953,8.780717134475708,0.008780717134475709,2970318,60
pud,equalize,322,1000,0.0006034374237060547,9.4571373462677,0.0094571373462677,3140351,60
pud,equalize,323,1000,0.0006244182586669922,9.440475225448608,0.009440475225448608,3138284,60
pud,equalize,324,1000,0.0005695819854736328,8.675989627838135,0.008675989627838134,2797394,60
pud,equalize,325,1000,0.0006282329559326172,10.444310903549194,0.010444310903549194,3459144,60
pud,equalize,326,1000,0.0005898475646972656,9.833740472793579,0.009833740472793579,3118354,60
pud,equalize,327,1000,0.0006287097930908203,8.991842269897461,0.00899184226989746,2909043,60
pud,equalize,328,1000,0.0005521774291992188,10.032416343688965,0.010032416343688965,3103379,60
pud,equalize,329,1000,0.0006525516510009766,9.535396814346313,0.009535396814346314,3097827,60
pud,equalize,330,1000,0.0005819797515869141,10.527215719223022,0.010527215719223023,3381189,60
pud,equalize,331,1000,0.00061798095703125,8.978857040405273,0.008978857040405273,2957247,60
pud,equalize,332,1000,0.0005614757537841797,9.225016593933105,0.009225016593933105,3008788,60
pud,equalize,333,1000,0.0006401538848876953,9.630275011062622,0.009630275011062622,3092412,60
pud,equalize,334,1000,0.0006012916564941406,9.67685055732727,0.00967685055732727,3047803,60
pud,equalize,335,1000,0.0006082057952880859,10.858332872390747,0.010858332872390747,3573095,60
pud,equalize,336,1000,0.0005605220794677734,9.964449882507324,0.009964449882507324,3185719,60
pud,equalize,337,1000,0.0006392002105712891,9.661683559417725,0.009661683559417725,3178736,60
pud,equalize,338,1000,0.0005917549133300781,9.715620517730713,0.009715620517730714,2898092,60
pud,equalize,339,1000,0.0006015300750732422,9.526981592178345,0.009526981592178345,3093418,60
pud,equalize,340,1000,0.0005674362182617188,9.045258045196533,0.009045258045196533,2998164,60
pud,equalize,341,1000,0.0006392002105712891,8.96434235572815,0.00896434235572815,2853598,60
pud,equalize,342,1000,0.0006101131439208984,8.88878345489502,0.00888878345489502,2901939,60
