n_agents,shape,conclusion,steps
9,complete,1.0,86
9,complete,1.0,139
9,complete,1.0,61
9,complete,1.0,159
9,complete,1.0,86
9,complete,1.0,196
9,complete,0.0,23
9,complete,1.0,63
9,complete,1.0,142
9,complete,1.0,151
9,complete,1.0,149
9,complete,1.0,90
9,complete,0.0,1
9,complete,1.0,100
9,complete,1.0,114
9,complete,0.0,18
9,complete,1.0,157
9,complete,0.0,16
9,complete,0.0,61
9,complete,1.0,183
9,complete,1.0,60
9,complete,1.0,95
9,complete,1.0,56
9,complete,0.0,22
9,complete,1.0,145
9,complete,0.0,224
9,complete,1.0,67
9,complete,1.0,127
9,complete,1.0,65
9,complete,1.0,127
9,complete,1.0,114
9,complete,1.0,78
9,complete,1.0,69
9,complete,1.0,142
9,complete,1.0,48
9,complete,1.0,80
9,complete,1.0,85
9,complete,1.0,144
9,complete,1.0,39
9,complete,1.0,136
9,complete,1.0,99
9,complete,1.0,77
9,complete,1.0,153
9,complete,0.0,21
9,complete,1.0,149
9,complete,1.0,53
9,complete,1.0,137
9,complete,1.0,67
9,complete,0.0,19
9,complete,0.0,300
9,complete,1.0,72
9,complete,1.0,380
9,complete,0.0,59
9,complete,1.0,282
9,complete,1.0,99
9,complete,1.0,338
9,complete,1.0,56
9,complete,0.0,122
9,complete,1.0,150
9,complete,1.0,139
9,complete,1.0,99
9,complete,1.0,82
10,cycle,1.0,606
10,cycle,1.0,307
10,cycle,1.0,1184
10,cycle,1.0,1148
10,cycle,1.0,327
10,cycle,1.0,461
10,cycle,1.0,821
10,cycle,1.0,407
10,cycle,1.0,421
10,cycle,1.0,908
10,cycle,1.0,748
10,cycle,1.0,567
10,cycle,0.0,68
10,cycle,1.0,998
10,cycle,1.0,247
10,cycle,1.0,507
10,cycle,1.0,820
10,cycle,1.0,931
10,cycle,1.0,241
10,cycle,1.0,1112
10,cycle,1.0,1106
10,cycle,1.0,980
10,cycle,1.0,1409
10,cycle,1.0,712
10,cycle,1.0,737
10,cycle,1.0,1236
10,cycle,1.0,471
10,cycle,1.0,821
10,cycle,1.0,1337
10,cycle,1.0,812
10,cycle,1.0,705
10,cycle,1.0,818
10,cycle,1.0,589
10,cycle,1.0,526
10,cycle,1.0,775
10,cycle,1.0,418
10,cycle,1.0,1153
10,cycle,1.0,2107
10,cycle,1.0,948
10,cycle,1.0,790
10,cycle,1.0,688
10,cycle,1.0,782
10,cycle,1.0,736
10,cycle,1.0,532
10,cycle,1.0,1317
10,cycle,1.0,417
10,cycle,1.0,335
10,cycle,1.0,703
10,cycle,1.0,559
10,cycle,1.0,1041
10,cycle,1.0,652
10,cycle,1.0,1092
10,cycle,1.0,601
10,cycle,1.0,1324
10,cycle,1.0,778
10,cycle,1.0,603
10,cycle,1.0,519
10,cycle,1.0,1002
10,cycle,1.0,465
10,cycle,1.0,600
10,cycle,1.0,497
10,cycle,1.0,2045
10,cycle,1.0,906
10,cycle,1.0,570
10,cycle,1.0,963
10,cycle,0.0,22
10,cycle,1.0,529
10,cycle,1.0,363
10,cycle,1.0,442
10,cycle,1.0,1428
10,cycle,1.0,1073
10,cycle,1.0,1363
10,cycle,1.0,1210
10,cycle,1.0,765
10,cycle,1.0,1001
10,cycle,1.0,885
10,cycle,1.0,1728
10,cycle,1.0,652
10,cycle,1.0,401
10,cycle,1.0,558
10,cycle,1.0,1854
10,cycle,1.0,598
10,cycle,1.0,854
10,cycle,1.0,832
10,cycle,1.0,764
10,cycle,1.0,1285
10,cycle,1.0,603
10,cycle,1.0,2017
10,cycle,1.0,843
10,cycle,1.0,448
10,cycle,1.0,1193
10,cycle,0.0,271
10,cycle,1.0,1262
10,cycle,1.0,1001
10,cycle,1.0,1267
10,cycle,1.0,956
10,cycle,1.0,1319
10,cycle,1.0,1025
10,cycle,1.0,420
10,cycle,1.0,1215
10,cycle,1.0,760
10,cycle,1.0,735
10,cycle,1.0,859
10,cycle,1.0,875
10,cycle,1.0,1577
10,cycle,1.0,574
10,cycle,1.0,526
10,cycle,1.0,569
10,cycle,1.0,1983
10,cycle,1.0,556
10,cycle,1.0,1958
10,cycle,1.0,339
10,cycle,1.0,1359
10,cycle,1.0,623
10,cycle,1.0,886
10,cycle,1.0,365
10,cycle,1.0,494
10,cycle,1.0,745
10,cycle,1.0,398
10,cycle,1.0,607
10,cycle,1.0,1095
10,cycle,1.0,327
10,cycle,1.0,802
10,cycle,1.0,620
10,cycle,1.0,1374
10,cycle,1.0,434
10,cycle,1.0,654
10,cycle,1.0,1124
10,cycle,1.0,670
10,cycle,1.0,343
10,cycle,1.0,359
10,cycle,1.0,1367
10,cycle,1.0,853
10,cycle,1.0,979
10,cycle,1.0,928
10,cycle,1.0,1086
10,cycle,1.0,766
10,cycle,1.0,687
10,cycle,1.0,343
10,cycle,1.0,319
10,cycle,1.0,1622
10,cycle,1.0,460
10,cycle,1.0,388
10,cycle,1.0,503
10,cycle,1.0,892
10,cycle,1.0,745
10,cycle,1.0,263
10,cycle,1.0,707
10,cycle,1.0,846
10,cycle,1.0,589
10,cycle,1.0,363
10,cycle,1.0,2205
10,cycle,1.0,776
10,cycle,1.0,521
10,cycle,1.0,456
10,cycle,1.0,325
10,cycle,1.0,573
10,cycle,1.0,897
10,cycle,1.0,938
10,cycle,1.0,513
10,cycle,1.0,958
10,cycle,1.0,607
10,cycle,1.0,718
10,cycle,1.0,667
10,cycle,0.0,194
10,cycle,1.0,1464
10,cycle,1.0,753
10,cycle,1.0,597
10,cycle,1.0,1191
10,cycle,1.0,245
10,cycle,1.0,1188
10,cycle,1.0,1038
10,cycle,1.0,207
10,cycle,1.0,708
10,cycle,1.0,341
10,cycle,1.0,226
10,cycle,1.0,863
10,cycle,1.0,224
10,cycle,1.0,946
10,cycle,1.0,548
10,cycle,1.0,1685
10,cycle,0.0,51
10,cycle,1.0,1078
10,cycle,1.0,940
10,cycle,1.0,1070
10,cycle,1.0,1600
10,cycle,1.0,1354
10,cycle,1.0,727
10,cycle,1.0,336
10,cycle,1.0,1131
10,cycle,1.0,793
10,cycle,1.0,719
10,cycle,1.0,953
10,cycle,1.0,995
10,cycle,1.0,798
10,cycle,1.0,278
10,cycle,1.0,744
10,cycle,1.0,379
10,cycle,1.0,510
10,cycle,1.0,511
10,cycle,1.0,720
10,cycle,1.0,250
10,cycle,1.0,209
10,cycle,1.0,577
10,cycle,0.0,3
10,cycle,1.0,864
10,cycle,1.0,489
10,cycle,1.0,1050
10,cycle,1.0,529
10,cycle,1.0,1049
10,cycle,0.0,1
10,cycle,1.0,1468
10,cycle,1.0,631
10,cycle,1.0,2086
10,cycle,1.0,348
10,cycle,1.0,274
10,cycle,1.0,1404
10,cycle,1.0,1073
10,cycle,1.0,756
10,cycle,1.0,1015
10,cycle,1.0,859
10,cycle,1.0,1443
10,cycle,1.0,1409
10,cycle,1.0,505
10,cycle,1.0,1693
10,cycle,1.0,1355
10,cycle,1.0,1360
10,cycle,1.0,209
10,cycle,0.0,140
10,cycle,1.0,896
10,cycle,1.0,415
10,cycle,1.0,363
10,cycle,1.0,1656
10,cycle,1.0,682
10,cycle,0.0,72
10,cycle,1.0,490
10,cycle,1.0,1516
10,cycle,1.0,2707
10,cycle,1.0,656
10,cycle,1.0,743
10,cycle,1.0,318
10,cycle,1.0,747
10,cycle,1.0,631
10,cycle,1.0,448
10,cycle,1.0,480
10,cycle,1.0,766
10,cycle,1.0,287
10,cycle,1.0,845
10,cycle,1.0,407
10,cycle,1.0,834
10,cycle,1.0,983
10,cycle,1.0,743
10,cycle,1.0,574
10,cycle,0.0,1
10,cycle,1.0,1466
10,cycle,0.0,224
10,cycle,1.0,688
10,cycle,1.0,2294
10,cycle,1.0,711
10,cycle,1.0,554
10,cycle,1.0,868
10,cycle,1.0,887
10,cycle,1.0,671
10,cycle,1.0,885
10,cycle,1.0,1446
10,cycle,1.0,562
10,cycle,1.0,1428
10,cycle,1.0,934
10,cycle,1.0,535
10,cycle,1.0,702
10,cycle,1.0,532
10,cycle,1.0,495
10,cycle,1.0,940
10,cycle,1.0,1891
10,cycle,1.0,910
10,cycle,1.0,1296
10,cycle,1.0,668
10,cycle,1.0,1119
10,cycle,1.0,934
10,cycle,1.0,630
10,cycle,1.0,633
10,cycle,1.0,987
10,cycle,1.0,1062
10,cycle,1.0,930
10,cycle,1.0,1215
10,cycle,1.0,545
10,cycle,1.0,524
10,cycle,1.0,733
10,cycle,1.0,1491
10,cycle,1.0,381
10,cycle,0.0,37
10,cycle,1.0,1789
10,cycle,1.0,585
10,cycle,1.0,998
10,cycle,1.0,942
10,cycle,1.0,1670
10,cycle,1.0,1407
10,cycle,1.0,540
10,cycle,1.0,2043
10,cycle,0.0,31
10,cycle,1.0,766
10,cycle,1.0,881
10,cycle,1.0,594
10,cycle,1.0,886
10,cycle,1.0,198
10,cycle,1.0,381
10,cycle,1.0,2044
10,cycle,1.0,963
10,cycle,1.0,306
10,cycle,1.0,830
10,cycle,1.0,478
10,cycle,1.0,997
10,cycle,1.0,566
10,cycle,1.0,783
10,cycle,1.0,849
10,cycle,1.0,1224
10,cycle,1.0,476
10,cycle,1.0,392
10,cycle,1.0,286
10,cycle,1.0,635
10,cycle,1.0,1738
10,cycle,1.0,1601
10,cycle,1.0,667
10,cycle,1.0,1708
10,cycle,1.0,755
10,cycle,1.0,595
10,cycle,1.0,1264
10,cycle,1.0,384
10,cycle,1.0,631
10,cycle,1.0,822
10,cycle,1.0,803
10,cycle,1.0,490
10,cycle,1.0,616
10,cycle,1.0,925
10,cycle,1.0,2438
10,cycle,1.0,859
10,cycle,1.0,198
10,cycle,1.0,1012
10,cycle,1.0,774
10,cycle,1.0,349
10,cycle,1.0,1926
10,cycle,1.0,811
10,cycle,1.0,2145
10,cycle,1.0,1083
10,cycle,1.0,460
10,cycle,1.0,882
10,cycle,1.0,979
10,cycle,1.0,362
10,cycle,1.0,1137
10,cycle,1.0,445
10,cycle,1.0,350
10,cycle,1.0,1070
10,cycle,1.0,468
10,cycle,1.0,766
10,cycle,1.0,272
10,cycle,1.0,767
10,cycle,1.0,301
10,cycle,1.0,496
10,cycle,1.0,224
10,cycle,1.0,641
10,cycle,1.0,628
10,cycle,1.0,856
10,cycle,1.0,1739
10,cycle,1.0,588
10,cycle,1.0,1269
10,cycle,1.0,1587
10,cycle,1.0,1108
10,cycle,1.0,2474
10,cycle,1.0,1508
10,cycle,1.0,1281
10,cycle,1.0,262
10,cycle,1.0,1716
10,cycle,1.0,595
10,cycle,1.0,1176
10,cycle,1.0,927
10,cycle,1.0,610
10,cycle,1.0,1374
10,cycle,1.0,1402
10,cycle,1.0,1155
10,cycle,1.0,526
10,cycle,1.0,1251
10,cycle,1.0,711
10,cycle,1.0,2226
10,cycle,1.0,554
10,cycle,1.0,623
10,cycle,1.0,410
10,cycle,1.0,492
10,cycle,1.0,977
10,cycle,1.0,809
10,cycle,1.0,675
10,cycle,1.0,894
10,cycle,1.0,452
10,cycle,1.0,1245
10,cycle,1.0,1889
10,cycle,1.0,508
10,cycle,1.0,902
10,cycle,1.0,526
10,cycle,1.0,1063
10,cycle,1.0,1291
10,cycle,1.0,1164
10,cycle,1.0,400
10,cycle,1.0,541
10,cycle,1.0,1018
10,cycle,1.0,286
10,cycle,1.0,1028
10,cycle,1.0,137
10,cycle,1.0,467
10,cycle,1.0,1640
10,cycle,1.0,940
10,cycle,1.0,1734
10,cycle,1.0,1251
10,cycle,1.0,849
10,cycle,1.0,756
10,cycle,1.0,407
10,cycle,1.0,1453
10,cycle,1.0,280
10,cycle,1.0,950
10,cycle,1.0,409
10,cycle,1.0,415
10,cycle,0.0,129
10,cycle,1.0,657
10,cycle,1.0,1361
10,cycle,1.0,257
10,cycle,1.0,1073
10,cycle,1.0,1810
10,cycle,1.0,1336
10,cycle,1.0,518
10,cycle,1.0,2109
10,cycle,1.0,1168
10,cycle,1.0,826
10,cycle,1.0,1643
10,cycle,1.0,699
10,cycle,1.0,532
10,cycle,1.0,431
10,cycle,1.0,439
10,cycle,1.0,1228
10,cycle,1.0,421
10,cycle,1.0,575
10,cycle,1.0,1486
10,cycle,1.0,1504
10,cycle,1.0,911
10,cycle,1.0,1679
10,cycle,1.0,1097
10,cycle,1.0,1367
10,cycle,1.0,743
10,cycle,1.0,668
10,cycle,0.0,16
10,cycle,1.0,360
10,cycle,1.0,1758
10,cycle,1.0,1012
10,cycle,1.0,1534
10,cycle,1.0,1122
10,cycle,1.0,559
10,cycle,1.0,662
10,cycle,0.0,71
10,cycle,1.0,822
10,cycle,1.0,1234
10,cycle,1.0,471
10,cycle,1.0,453
10,cycle,1.0,634
10,cycle,1.0,2633
10,cycle,1.0,429
10,cycle,1.0,1314
10,cycle,1.0,779
10,cycle,1.0,505
10,cycle,1.0,1044
10,cycle,1.0,1077
10,cycle,1.0,1577
10,cycle,1.0,1241
10,cycle,1.0,464
10,cycle,1.0,378
10,cycle,1.0,1018
10,cycle,1.0,345
10,cycle,1.0,403
10,cycle,1.0,309
10,cycle,1.0,607
10,cycle,1.0,208
10,cycle,1.0,525
10,cycle,1.0,1093
10,cycle,1.0,650
10,cycle,1.0,386
10,cycle,1.0,434
10,cycle,1.0,1113
10,cycle,1.0,1149
10,cycle,0.0,200
10,cycle,1.0,834
10,cycle,1.0,2804
10,cycle,1.0,2089
10,cycle,1.0,1028
10,cycle,1.0,664
10,cycle,1.0,664
10,cycle,1.0,1684
10,cycle,1.0,638
10,cycle,1.0,235
10,cycle,1.0,787
10,cycle,1.0,592
10,cycle,0.0,83
10,cycle,1.0,659
10,cycle,1.0,737
10,cycle,1.0,1323
10,cycle,1.0,1299
10,cycle,1.0,301
10,cycle,1.0,347
10,cycle,1.0,523
10,cycle,1.0,473
10,cycle,1.0,356
10,cycle,1.0,963
10,cycle,1.0,921
10,cycle,1.0,229
10,cycle,0.0,77
10,cycle,0.0,84
10,cycle,1.0,1576
10,cycle,1.0,903
10,cycle,1.0,1294
10,cycle,1.0,863
10,cycle,1.0,502
10,cycle,1.0,1675
10,cycle,1.0,1301
10,cycle,1.0,886
10,cycle,1.0,354
10,cycle,1.0,518
10,cycle,1.0,528
10,cycle,1.0,376
10,cycle,1.0,478
10,cycle,1.0,1492
10,cycle,1.0,521
10,cycle,1.0,448
10,cycle,1.0,284
10,cycle,1.0,771
10,cycle,1.0,583
10,cycle,1.0,414
10,cycle,1.0,651
10,cycle,1.0,666
10,cycle,1.0,1388
10,cycle,1.0,973
10,cycle,1.0,656
10,cycle,1.0,1486
10,cycle,1.0,1143
10,cycle,1.0,1096
10,cycle,1.0,707
10,cycle,1.0,1207
10,cycle,1.0,2153
10,cycle,1.0,1070
10,cycle,1.0,447
10,cycle,1.0,780
10,cycle,1.0,866
10,cycle,1.0,271
10,cycle,1.0,961
10,cycle,1.0,848
10,cycle,1.0,702
10,cycle,1.0,452
10,cycle,1.0,601
10,cycle,1.0,360
10,cycle,1.0,1305
10,cycle,1.0,445
10,cycle,1.0,630
10,cycle,1.0,307
10,cycle,1.0,847
10,cycle,1.0,340
10,cycle,1.0,677
10,cycle,1.0,1232
10,cycle,0.0,216
10,cycle,1.0,234
10,cycle,1.0,525
10,cycle,1.0,1482
10,cycle,1.0,519
10,cycle,1.0,1028
10,cycle,1.0,1470
10,cycle,1.0,431
10,cycle,1.0,927
10,cycle,1.0,2660
10,cycle,1.0,866
10,cycle,1.0,1802
10,cycle,1.0,1807
10,cycle,1.0,787
10,cycle,1.0,590
10,cycle,1.0,1307
10,cycle,1.0,1159
10,cycle,1.0,511
10,cycle,1.0,2212
10,cycle,1.0,872
10,cycle,1.0,991
10,cycle,1.0,722
10,cycle,1.0,559
10,cycle,1.0,1220
10,cycle,1.0,728
10,cycle,1.0,314
10,cycle,1.0,775
10,cycle,1.0,310
10,cycle,1.0,656
10,cycle,1.0,912
10,cycle,1.0,1596
10,cycle,1.0,858
10,cycle,1.0,521
10,cycle,1.0,1217
10,cycle,1.0,261
10,cycle,1.0,679
10,cycle,1.0,665
10,cycle,1.0,222
10,cycle,1.0,1190
10,cycle,1.0,556
10,cycle,1.0,341
10,cycle,1.0,755
10,cycle,1.0,646
10,cycle,1.0,798
10,cycle,1.0,531
10,cycle,1.0,951
10,cycle,1.0,615
10,cycle,1.0,850
10,cycle,1.0,1045
10,cycle,1.0,939
10,cycle,1.0,1431
10,cycle,1.0,1631
10,cycle,1.0,432
10,cycle,1.0,623
10,cycle,1.0,1387
10,cycle,1.0,1058
10,cycle,1.0,571
10,cycle,1.0,736
10,cycle,1.0,309
10,cycle,1.0,265
10,cycle,1.0,297
10,cycle,1.0,134
10,cycle,1.0,364
10,cycle,1.0,1025
10,cycle,1.0,904
10,cycle,1.0,1121
10,cycle,1.0,1227
10,cycle,0.0,206
10,cycle,1.0,316
10,cycle,1.0,912
10,cycle,1.0,1011
10,cycle,1.0,1621
10,cycle,1.0,1655
10,cycle,1.0,661
10,cycle,1.0,471
10,cycle,1.0,768
10,cycle,1.0,612
10,cycle,1.0,869
10,cycle,1.0,561
10,cycle,1.0,301
10,cycle,1.0,720
10,cycle,1.0,1805
10,cycle,1.0,462
10,cycle,1.0,576
10,cycle,1.0,1527
10,cycle,1.0,948
10,cycle,1.0,1153
10,cycle,1.0,569
10,cycle,1.0,1759
10,cycle,1.0,1324
10,cycle,1.0,437
10,cycle,1.0,1123
10,cycle,1.0,661
10,cycle,1.0,458
10,cycle,1.0,715
10,cycle,1.0,577
10,cycle,1.0,538
10,cycle,1.0,1432
10,cycle,1.0,605
10,cycle,1.0,1279
10,cycle,1.0,477
10,cycle,1.0,1055
10,cycle,1.0,412
10,cycle,1.0,1988
10,cycle,1.0,705
10,cycle,1.0,1222
10,cycle,1.0,687
10,cycle,1.0,201
10,cycle,1.0,651
10,cycle,1.0,1034
10,cycle,1.0,1068
10,cycle,1.0,436
10,cycle,1.0,556
10,cycle,1.0,1556
10,cycle,1.0,536
10,cycle,1.0,381
10,cycle,1.0,566
10,cycle,1.0,654
10,cycle,1.0,713
10,cycle,1.0,263
10,cycle,1.0,554
10,cycle,1.0,684
10,cycle,1.0,658
10,cycle,1.0,1098
10,cycle,1.0,876
10,cycle,1.0,475
10,cycle,1.0,493
10,cycle,1.0,548
10,cycle,0.0,203
10,cycle,1.0,448
10,cycle,1.0,1159
10,cycle,1.0,2149
10,cycle,1.0,690
10,cycle,1.0,1414
10,cycle,1.0,306
10,cycle,1.0,1019
10,cycle,1.0,743
10,cycle,1.0,670
10,cycle,1.0,1092
10,cycle,1.0,417
10,cycle,1.0,2322
10,cycle,1.0,599
10,cycle,1.0,1929
10,cycle,1.0,272
10,cycle,1.0,979
10,cycle,1.0,399
10,cycle,1.0,1611
10,cycle,1.0,1361
10,cycle,1.0,2165
10,cycle,1.0,855
10,cycle,1.0,466
10,cycle,1.0,779
10,cycle,1.0,821
10,cycle,1.0,1586
10,cycle,1.0,297
10,cycle,1.0,324
10,cycle,1.0,1453
10,cycle,1.0,1428
10,cycle,1.0,566
10,cycle,1.0,686
10,cycle,1.0,674
10,cycle,1.0,775
10,cycle,1.0,1352
10,cycle,0.0,30
10,cycle,1.0,1336
10,cycle,1.0,890
10,cycle,1.0,443
10,cycle,1.0,1352
10,cycle,1.0,1124
10,cycle,1.0,1619
10,cycle,1.0,898
10,cycle,1.0,964
10,cycle,1.0,398
10,cycle,1.0,758
10,cycle,1.0,388
10,cycle,1.0,955
10,cycle,1.0,888
10,cycle,1.0,1097
10,cycle,1.0,317
10,cycle,0.0,362
10,cycle,1.0,552
10,cycle,1.0,589
10,cycle,1.0,993
10,cycle,1.0,571
10,cycle,1.0,160
10,cycle,1.0,674
10,cycle,1.0,696
10,cycle,1.0,1501
10,cycle,1.0,980
10,cycle,1.0,1190
10,cycle,1.0,900
10,cycle,1.0,294
10,cycle,1.0,238
10,cycle,1.0,469
10,cycle,1.0,423
10,cycle,1.0,538
10,cycle,1.0,508
10,cycle,1.0,187
10,cycle,1.0,604
10,cycle,1.0,1383
10,cycle,1.0,864
10,cycle,1.0,841
10,cycle,1.0,660
10,cycle,1.0,1293
10,cycle,0.0,418
10,cycle,1.0,586
10,cycle,1.0,658
10,cycle,1.0,669
10,cycle,1.0,366
10,cycle,1.0,1473
10,cycle,1.0,424
10,cycle,1.0,875
10,cycle,1.0,1013
10,cycle,1.0,613
10,cycle,1.0,1058
10,cycle,1.0,477
10,cycle,1.0,391
10,cycle,1.0,553
10,cycle,1.0,655
10,cycle,1.0,1016
10,cycle,1.0,1592
10,cycle,1.0,668
10,cycle,1.0,364
10,cycle,1.0,685
10,cycle,1.0,310
10,cycle,1.0,542
10,cycle,1.0,1450
10,cycle,1.0,987
10,cycle,1.0,975
10,cycle,1.0,1237
10,cycle,1.0,1796
10,cycle,1.0,451
10,cycle,1.0,617
10,cycle,1.0,1757
10,cycle,1.0,1071
10,cycle,1.0,785
10,cycle,1.0,2464
10,cycle,1.0,994
10,cycle,1.0,545
10,cycle,1.0,1847
10,cycle,1.0,725
10,cycle,1.0,542
10,cycle,0.0,213
10,cycle,1.0,2300
10,cycle,1.0,190
10,cycle,1.0,778
10,cycle,1.0,726
10,cycle,1.0,662
10,cycle,1.0,497
10,cycle,1.0,1907
10,cycle,1.0,1348
10,cycle,1.0,562
10,cycle,1.0,1279
10,cycle,1.0,865
10,cycle,1.0,341
10,cycle,1.0,930
10,cycle,1.0,1245
10,cycle,1.0,714
10,cycle,1.0,916
10,cycle,1.0,846
10,cycle,1.0,847
10,cycle,1.0,628
10,cycle,1.0,356
10,cycle,1.0,1345
10,cycle,1.0,534
10,cycle,1.0,962
10,cycle,0.0,334
10,cycle,1.0,906
10,cycle,1.0,791
10,cycle,1.0,1291
10,cycle,1.0,435
10,cycle,1.0,986
10,cycle,1.0,981
10,cycle,1.0,1915
10,cycle,1.0,524
10,cycle,1.0,348
10,cycle,1.0,2289
10,cycle,1.0,486
10,cycle,1.0,357
10,cycle,1.0,675
10,cycle,1.0,582
10,cycle,1.0,2466
10,cycle,1.0,1238
10,cycle,1.0,893
10,cycle,1.0,917
10,cycle,1.0,667
10,cycle,1.0,318
10,cycle,1.0,874
10,cycle,1.0,721
10,cycle,1.0,435
10,cycle,1.0,1680
10,cycle,1.0,865
10,cycle,1.0,2093
10,cycle,1.0,1259
10,cycle,1.0,437
10,cycle,1.0,299
10,cycle,1.0,452
10,cycle,1.0,514
10,cycle,1.0,1054
10,cycle,1.0,506
10,cycle,1.0,1193
10,cycle,1.0,912
10,cycle,1.0,412
10,cycle,1.0,1700
10,cycle,1.0,565
10,cycle,1.0,455
10,cycle,1.0,657
10,cycle,1.0,891
10,cycle,1.0,614
10,cycle,1.0,1537
10,cycle,1.0,390
10,cycle,1.0,856
10,cycle,1.0,824
10,cycle,1.0,504
10,cycle,1.0,291
10,cycle,1.0,663
10,cycle,1.0,1298
10,cycle,1.0,654
10,cycle,1.0,390
10,cycle,1.0,766
10,cycle,1.0,495
10,cycle,1.0,558
10,cycle,1.0,1481
10,cycle,1.0,1544
10,cycle,1.0,326
10,cycle,1.0,930
10,cycle,1.0,1116
10,cycle,1.0,935
10,cycle,1.0,1084
10,cycle,1.0,218
10,cycle,1.0,420
10,cycle,1.0,1370
10,cycle,1.0,526
10,cycle,1.0,1077
10,cycle,1.0,330
10,cycle,1.0,1464
10,cycle,1.0,1207
10,cycle,1.0,389
10,cycle,1.0,719
10,cycle,1.0,366
10,cycle,1.0,717
10,cycle,1.0,950
10,cycle,1.0,668
10,cycle,1.0,804
10,cycle,1.0,349
10,cycle,1.0,1153
10,cycle,1.0,467
10,cycle,1.0,560
10,cycle,1.0,2346
10,cycle,1.0,1259
10,cycle,1.0,1619
10,cycle,0.0,4
10,cycle,1.0,452
10,cycle,0.0,148
10,cycle,1.0,446
10,cycle,1.0,768
10,cycle,1.0,914
10,cycle,1.0,914
10,cycle,1.0,684
10,cycle,1.0,396
10,cycle,1.0,416
10,cycle,1.0,346
10,cycle,1.0,426
10,cycle,0.0,64
10,cycle,1.0,436
10,cycle,1.0,151
10,cycle,1.0,804
10,cycle,1.0,505
10,cycle,1.0,1100
10,cycle,1.0,755
10,cycle,1.0,903
10,cycle,1.0,1442
10,cycle,1.0,1670
10,cycle,1.0,396
10,cycle,1.0,145
10,cycle,1.0,778
10,cycle,1.0,297
10,cycle,1.0,618
10,cycle,1.0,530
10,cycle,1.0,1071
10,cycle,1.0,1597
10,cycle,1.0,836
10,cycle,1.0,1338
10,cycle,1.0,573
10,cycle,1.0,636
10,cycle,1.0,317
10,cycle,1.0,953
10,cycle,1.0,891
10,cycle,1.0,468
10,cycle,1.0,866
10,cycle,1.0,810
10,cycle,1.0,1294
10,cycle,1.0,1467
10,cycle,1.0,755
10,cycle,1.0,846
10,cycle,1.0,629
10,cycle,1.0,512
10,cycle,1.0,626
10,cycle,1.0,2348
10,cycle,1.0,370
10,cycle,1.0,737
10,cycle,1.0,745
10,cycle,1.0,737
10,cycle,1.0,478
10,cycle,1.0,1034
10,cycle,1.0,555
10,cycle,1.0,243
10,cycle,1.0,592
10,cycle,1.0,761
10,cycle,1.0,824
10,cycle,1.0,1441
10,cycle,1.0,918
10,cycle,1.0,301
10,cycle,1.0,971
10,cycle,1.0,903
10,cycle,1.0,1414
10,cycle,1.0,354
10,cycle,1.0,291
10,cycle,1.0,810
10,cycle,1.0,1121
10,cycle,1.0,421
10,cycle,1.0,1366
10,cycle,1.0,1815
10,cycle,1.0,452
10,cycle,0.0,37
10,cycle,1.0,1565
10,cycle,1.0,1419
10,cycle,1.0,1543
10,cycle,1.0,662
10,cycle,1.0,1312
10,cycle,1.0,1301
10,cycle,1.0,564
10,cycle,1.0,727
10,cycle,1.0,586
10,cycle,1.0,1045
10,cycle,1.0,1045
10,cycle,1.0,492
10,cycle,1.0,344
10,cycle,1.0,962
10,wheel,1.0,437
10,wheel,1.0,541
10,wheel,1.0,412
10,wheel,1.0,305
10,wheel,1.0,179
10,wheel,1.0,256
10,wheel,1.0,151
10,wheel,1.0,120
10,wheel,1.0,655
10,wheel,1.0,376
10,wheel,1.0,358
10,wheel,1.0,1163
10,wheel,1.0,188
10,wheel,1.0,1025
10,wheel,1.0,708
10,wheel,1.0,556
10,wheel,1.0,468
10,wheel,1.0,380
10,wheel,1.0,332
10,wheel,1.0,646
10,wheel,1.0,305
10,wheel,1.0,281
10,wheel,1.0,733
10,wheel,1.0,340
10,wheel,1.0,818
10,wheel,1.0,113
10,wheel,1.0,505
10,wheel,1.0,1120
10,wheel,1.0,510
10,wheel,1.0,520
10,wheel,1.0,943
10,wheel,1.0,272
10,wheel,1.0,343
10,wheel,1.0,605
10,wheel,1.0,770
10,wheel,0.0,87
10,wheel,1.0,615
10,wheel,1.0,225
10,wheel,1.0,580
10,wheel,1.0,486
10,wheel,1.0,242
10,wheel,0.0,387
10,wheel,1.0,581
10,wheel,1.0,1582
10,wheel,1.0,447
10,wheel,1.0,623
10,wheel,1.0,634
10,wheel,1.0,184
10,wheel,1.0,370
10,wheel,1.0,557
10,wheel,1.0,382
10,wheel,1.0,1039
10,wheel,1.0,162
10,wheel,1.0,830
10,wheel,1.0,168
10,wheel,1.0,410
10,wheel,1.0,222
10,wheel,1.0,241
10,wheel,1.0,505
10,wheel,1.0,637
10,wheel,0.0,67
10,wheel,1.0,280
10,wheel,1.0,231
10,wheel,1.0,697
10,wheel,1.0,230
10,wheel,1.0,617
10,wheel,1.0,305
10,wheel,1.0,468
10,wheel,1.0,183
10,wheel,1.0,333
10,wheel,1.0,145
10,wheel,1.0,125
10,wheel,1.0,260
10,wheel,1.0,871
10,wheel,1.0,248
10,wheel,1.0,287
10,wheel,1.0,328
10,wheel,1.0,203
10,wheel,1.0,357
10,wheel,1.0,298
10,wheel,0.0,70
10,wheel,1.0,273
10,wheel,1.0,565
