randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,6ed8bb51a9144c11988578941648e2ea,5493,0.000217062896619,3854,0.2958537186135074,5.1560167485891135,0.7194373878314136,0.1172809277107166,5494,2.543858089145205,920,0.1674858911341707,3453,0.628618241398143,0.2958537186135074,3268383670,0.7351174221736756,490,here goes the list of initial alphas and betas,here goes the degree centrality vector,2150643321
True,1bdf5c56e200436ea3fa4adbdf08c16c,5493,0.0009804161604785,9469,0.7268473133755853,6.417804478427089,0.7145860190183643,0.117091558204479,5494,2.7100837183129127,746,0.1358092117240124,3329,0.6060440560713636,0.7268473133755853,4229264915,0.907882759876206,169,here goes the list of initial alphas and betas,here goes the degree centrality vector,1633567889
True,34891957be4b415fb11d1a2147d8f1ea,5493,0.000463945611541,6925,0.1324293478010945,4.5501547423994175,0.7226264432719269,0.1172080643368451,5494,2.4421792479975304,988,0.179865283087566,3596,0.6546513744766066,0.1324293478010945,2615076543,0.8361551064991808,365,here goes the list of initial alphas and betas,here goes the degree centrality vector,2999547346
True,80831979b65e425dbef99f013258f2be,5493,0.0007866126903404,1872,0.8838901038098237,6.770435099217186,0.7136982721219365,0.1171768598918539,5494,2.753245896068029,706,0.1285272164573093,3300,0.6007646095030038,0.8838901038098237,2871113740,0.8576369925359548,329,here goes the list of initial alphas and betas,here goes the degree centrality vector,331795138
True,49010a12cd6141a0a70cfb962f892194,5493,0.0009310599918853,3408,0.3595681573141052,5.395412342981977,0.7205551638691263,0.1171728206090068,5494,2.5744442746219125,900,0.1638448935008192,3424,0.6233387948297834,0.3595681573141052,2146460979,0.8669215365010012,281,here goes the list of initial alphas and betas,here goes the degree centrality vector,3381915389
True,d41136e755594bd0bc2963756786158a,5493,0.0005972635770269,4045,0.1298327049029091,4.541052248316039,0.723296747612887,0.1171820099547036,5494,2.440360792874984,980,0.1784088840342254,3564,0.6488257782632442,0.1298327049029091,2466110797,0.8310577098124886,325,here goes the list of initial alphas and betas,here goes the degree centrality vector,4079741193
True,bb5508c0ecaa4bb581c284701e5f7515,5493,0.0003453218875607,7573,0.1710152531502199,4.692881849626798,0.72162227023872,0.117328876848418,5494,2.4674045494106576,971,0.1767704350992172,3529,0.642454032404879,0.1710152531502199,3803917513,0.7910067358456218,307,here goes the list of initial alphas and betas,here goes the degree centrality vector,3416261541
True,7d0800d8c99e42628dcd4fa3da603455,5493,0.0004087414893746,6617,0.5447841808332904,6.009648643728381,0.7164621926801146,0.1172297475225595,5494,2.6642517282355462,828,0.1507373020207537,3359,0.6115055525213908,0.5447841808332904,2999097158,0.812852721645731,211,here goes the list of initial alphas and betas,here goes the degree centrality vector,3205380128
True,43c13df243934f14a444c2698825d79e,5493,0.00046651032171,1220,0.5843729807442527,6.090478791188786,0.7162907272671026,0.1171447669786538,5494,2.6712427354401167,808,0.1470963043874021,3350,0.6098671035863826,0.5843729807442527,2364644958,0.796468232295649,648,here goes the list of initial alphas and betas,here goes the degree centrality vector,3020561712
True,b3a9f2fccdb14f7a92eed95e76c96170,5493,0.0002205421102612,9784,0.7075498961433598,6.410886582923721,0.7144199713191953,0.1171780781560439,5494,2.7112379433856324,759,0.1381758601856909,3304,0.6014928090296742,0.7075498961433598,830312441,0.7760786455488804,242,here goes the list of initial alphas and betas,here goes the degree centrality vector,2685276119
True,c67031b189de400992a51d484f90517f,5493,5.698543284068928e-05,5145,0.6953530224975774,6.386855998543601,0.7132249626187502,0.1170424171599176,5494,2.7089305148386327,772,0.1405425086473694,3331,0.6064081558346988,0.6953530224975774,371667152,0.5608956854178044,370,here goes the list of initial alphas and betas,here goes the degree centrality vector,2593516462
True,ed2cdb091a5c4dce8fcc87f63656060e,5493,8.985351829714933e-05,6959,0.3408868191789825,5.319133442563262,0.7193459134300163,0.1172201138156504,5494,2.5681397755843887,913,0.1662115419624977,3440,0.6262515929364646,0.3408868191789825,1029560014,0.628254141634808,546,here goes the list of initial alphas and betas,here goes the degree centrality vector,4004112814
True,5621ab44be4a4cf186f508860bbf0fc7,5493,0.000319962554349,6993,0.9037114152689212,6.825778263244129,0.7122010059870396,0.1171480911663429,5494,2.760121048181377,697,0.1268887675223011,3292,0.5993082104496632,0.9037114152689212,1590792062,0.8197706171490988,328,here goes the list of initial alphas and betas,here goes the degree centrality vector,4034526591
True,ef8e82e63fb54b779bf98ecf73d60128,5493,0.0009599666208628,1805,0.4841849374456816,5.797560531585654,0.7185408217790882,0.1172895855800037,5494,2.632456379469775,849,0.1545603495357728,3390,0.6171490988530858,0.4841849374456816,1800623609,0.8691061350810122,448,here goes the list of initial alphas and betas,here goes the degree centrality vector,1583787756
True,3b2d5efa09fe4b0cb4ec71c060a8106c,5493,0.0001341537359726,9030,0.2716650634565091,5.069725104678682,0.7199376992984673,0.1171894100564658,5494,2.5298257992690494,922,0.1678499908975059,3496,0.6364463863098488,0.2716650634565091,1517956844,0.7098124886218824,381,here goes the list of initial alphas and betas,here goes the degree centrality vector,3524802655
True,b85500e8893a4789892ff1149ba0012f,5493,3.52901480763061e-05,5046,0.6699639870576745,6.310577098124886,0.7140805037769363,0.117134561562947,5494,2.6996505122310768,792,0.1441835062807209,3328,0.605862006189696,0.6699639870576745,2540598781,0.55598033861278,463,here goes the list of initial alphas and betas,here goes the degree centrality vector,971441497
