randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,21d2a3e6314a4711adf37bbf57376a57,5493,7.937122288103955e-05,9452,0.990044936315339,2.8046604769706898,0.6023141723410431,0.06441463921622527,5494,2.1504892901151935,1150,0.20935736391771345,2203,0.4010558893136719,0.990044936315339,328534612,0.6251592936464592,471,here goes the list of initial alphas and betas,here goes the degree centrality vector,489727141
True,5ad216d2f601400db6b9fe69941c3f4c,5493,0.0005071125232791799,3035,0.4924254243297205,3.610959402876388,0.6119326423698224,0.08921083473206513,5494,2.336639819290459,750,0.1365374112506827,1842,0.3353358820316767,0.4924254243297205,1554897309,0.8676497360276716,597,here goes the list of initial alphas and betas,here goes the degree centrality vector,2616298623
True,751da3bb3b24416aa74a1c102610053e,5493,0.0008842898087967937,1841,0.6747446797967178,3.3169488439832513,0.6066443610598701,0.08078075320058437,5494,2.2757654712938584,871,0.1585654469324595,1950,0.354997269251775,0.6747446797967178,1218615367,0.878208629164391,522,here goes the list of initial alphas and betas,here goes the degree centrality vector,3107146322
True,c157103313234597b0bdc261743801ab,5493,0.0005437303414251205,1590,0.940861066296203,2.882941926087748,0.6107511192343035,0.06994564617939451,5494,2.1621002719956843,1082,0.1969779719643182,2157,0.3926815947569634,0.940861066296203,195021389,0.8113963225923904,717,here goes the list of initial alphas and betas,here goes the degree centrality vector,3197787587
True,7d686a6c4e5d47d0b46615413a9160f6,5493,0.0006282269477420854,8349,0.6829288731928551,3.2880029127981065,0.6022171984209549,0.0794774199628841,5494,2.267480035307167,865,0.15747314764245404,1932,0.3517203713817586,0.6829288731928551,4185929996,0.8822137265610778,207,here goes the list of initial alphas and betas,here goes the degree centrality vector,4174835317
True,f53510b673844fe0ba59a7bd4b5185ee,5493,0.00016624960198464598,1014,0.0754391563086968,4.012561441835063,0.6920191837840098,0.10844943904210845,5494,2.3798032666236257,865,0.15747314764245404,3049,0.555070089204442,0.0754391563086968,810410361,0.6007646095030038,1267,here goes the list of initial alphas and betas,here goes the degree centrality vector,2803664587
True,25ec2ec3c835495e94d21874779e0ae1,5493,0.0007685444113930606,5354,0.8895224181170891,2.955761878754779,0.6056225919821716,0.06774580765770465,5494,2.1858336087059964,1084,0.1973420717276534,2130,0.3877662479519388,0.8895224181170891,3906425849,0.8754778809393774,293,here goes the list of initial alphas and betas,here goes the degree centrality vector,417177158
True,019f413512c145b8b40d8f3cd0e5fc17,5493,0.0005002700989019305,1933,0.7476849433086611,3.2053522665210266,0.6082917780981616,0.0773237225890708,5494,2.25422294172838,919,0.1673038412525032,2009,0.365738212270162,0.7476849433086611,1500938040,0.842526852357546,801,here goes the list of initial alphas and betas,here goes the degree centrality vector,3563996522
True,e327a4381cce49e9add10b152fc787d5,5493,0.000984900147647046,8430,0.6642162916800185,3.3577280174767887,0.603727766452467,0.08291542988594162,5494,2.2843965540026714,818,0.1489168032040779,1897,0.3453486255233934,0.6642162916800185,2382979105,0.9175314036045876,180,here goes the list of initial alphas and betas,here goes the degree centrality vector,2271665864
True,208f2874bc294c8a9c976b2deb223431,5493,0.0002687098533768818,3439,0.30244642247880615,3.843255051884216,0.629299744884397,0.09414372321870144,5494,2.3797382849406774,683,0.12434006917895503,1994,0.3630074640451484,0.30244642247880615,1208748584,0.7959220826506462,686,here goes the list of initial alphas and betas,here goes the degree centrality vector,4124528919
