randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,1a9457b835b24d8486c31e738b25881f,5493,0.0009417482228496641,6167,0.34424485926986736,4.034043327871837,0.6735221070411733,0.08277572706900745,5494,2.4072950307297707,887,0.1614782450391407,2741,0.4989987256508283,0.34424485926986736,4276833606,0.8944110686328054,287,here goes the list of initial alphas and betas,here goes the degree centrality vector,997892810
True,e352911c1ca34e50a9851ef7d443c71c,5493,0.0003259731448256796,7173,0.9797203501136841,4.034043327871837,0.6474223699467038,0.0634477358785553,5494,2.433182449378331,831,0.1512834516657564,2469,0.4494811578372474,0.9797203501136841,311728041,0.8070271254323684,293,here goes the list of initial alphas and betas,here goes the degree centrality vector,2111265923
True,2994c3f372d4433eaee2329b69b64833,5493,0.0005603308042417946,5238,0.34511027198923594,4.034043327871837,0.6746566017457843,0.08250082720587663,5494,2.407796014121121,880,0.1602038958674677,2803,0.510285818314218,0.34511027198923594,4205272139,0.839067904605862,294,here goes the list of initial alphas and betas,here goes the degree centrality vector,4094923300
True,65b58ec45f1944178225481a91f7479a,5493,0.0005202294810955965,9049,0.21344547122899005,4.034043327871837,0.6860446807869645,0.08807520815475528,5494,2.393318846677898,929,0.16912434006917895,2925,0.5324959038776624,0.21344547122899005,2215332815,0.8665574367376662,304,here goes the list of initial alphas and betas,here goes the degree centrality vector,4221592733
True,53b6c53c97c04418bf4e3a0999bece29,5493,0.0002860222260081373,9662,0.21800282509250246,4.034043327871837,0.6855370541752728,0.09024560437449805,5494,2.395012294232752,913,0.1662115419624977,2906,0.5290369561259786,0.21800282509250246,2413653399,0.7971964318223194,323,here goes the list of initial alphas and betas,here goes the degree centrality vector,2978733370
True,9bce7b483e5141d1acb55029ece0797d,5493,0.0002361161833075401,9995,0.7397651255079664,4.034043327871837,0.6533861528566521,0.0689804417548881,5494,2.427607095452265,831,0.1512834516657564,2497,0.4545785545239396,0.7397651255079664,961111954,0.7795375933005644,324,here goes the list of initial alphas and betas,here goes the degree centrality vector,3341921927
True,7ed1ec90307845e69644c7f0ae74a9a0,5493,0.000588715490766455,5932,0.6925216045506333,4.034043327871837,0.6528904224599817,0.07079568688919183,5494,2.4289890191498755,825,0.15019115237575095,2498,0.4547606044056071,0.6925216045506333,1777381709,0.870926633897688,333,here goes the list of initial alphas and betas,here goes the degree centrality vector,2959655175
True,96ba2651d15b44a294db8bf584e7e48e,5493,0.0006247735065312488,5286,0.359344851972335,4.034043327871837,0.6709632213313725,0.07997255004362959,5494,2.412063835741168,878,0.15983979610413254,2730,0.496996176952485,0.359344851972335,3543414818,0.8543600946659384,338,here goes the list of initial alphas and betas,here goes the degree centrality vector,4115950471
True,26d09222b14045bd8a4930dac65faf72,5493,0.0006221159932939038,5260,0.1566778942634901,4.034043327871837,0.6937696128883725,0.09577229108571018,5494,2.387797119822127,942,0.17149098853085745,3084,0.5614418350628072,0.1566778942634901,4109335309,0.8563626433642818,330,here goes the list of initial alphas and betas,here goes the degree centrality vector,363396283
True,fddff0a5e566412096a9c7eff6f4f642,5493,0.00017693376918651715,9236,0.878810428525156,4.034043327871837,0.6505188035493474,0.06415294365736042,5494,2.4292446298942343,825,0.15019115237575095,2463,0.4483888585472419,0.878810428525156,2399990031,0.7312943746586564,350,here goes the list of initial alphas and betas,here goes the degree centrality vector,2851139101
True,4070c4112bd14c11ba83e33c07e6452f,5493,0.0002963477640845063,7701,0.37184139673041094,4.034043327871837,0.6717263043725319,0.07975770376147588,5494,2.4106458924819347,881,0.16038594574913526,2757,0.5019115237575096,0.37184139673041094,1325830271,0.7988348807573276,344,here goes the list of initial alphas and betas,here goes the degree centrality vector,3042893072
True,6d5535e942b34bc4ad99007d83afe9e9,5493,0.0007244636369200624,3996,0.11284081070210306,4.034043327871837,0.6997387688125639,0.09713919734422757,5494,2.378544826697381,938,0.17076278900418715,3157,0.5747314764245404,0.11284081070210306,1080329061,0.8468960495175678,345,here goes the list of initial alphas and betas,here goes the degree centrality vector,2329024351
True,369e5460e9bb47c8823fc62c8c597b8a,5493,0.00087389562641496,2688,0.869825882114546,4.034043327871837,0.6479086852450218,0.06394359312521793,5494,2.4320819911920513,841,0.1531039504824322,2441,0.4443837611505553,0.869825882114546,3438721883,0.8762060804660476,366,here goes the list of initial alphas and betas,here goes the degree centrality vector,1463387461
True,9ab740d333514edda0ff1fefdaddb5c4,5493,0.0004922299140497258,9185,0.005410641908330627,4.034043327871837,0.7216146266001159,0.115504482191455,5494,2.3479645843013186,1028,0.18714727835426906,3668,0.6677589659566722,0.005410641908330627,995808430,0.834334607682505,210,here goes the list of initial alphas and betas,here goes the degree centrality vector,914511195
True,24056170df3e4b51969536fbbc297f96,5493,0.0005567243646761157,3833,0.5087774794559758,4.034043327871837,0.659739487514836,0.07483230944308489,5494,2.4237895369666442,862,0.1569269979974513,2636,0.4798834880757328,0.5087774794559758,1809300025,0.8574549426542872,374,here goes the list of initial alphas and betas,here goes the degree centrality vector,3107659322
True,6edc0cb0d51d426a8a9dcd7f687e9633,5493,0.0004989237924298538,2506,0.02835209480213685,4.034043327871837,0.7157266245516009,0.11143743162268577,5494,2.3569323630005323,1012,0.18423448024758785,3501,0.6373566357181868,0.02835209480213685,3951101547,0.7890041871472784,373,here goes the list of initial alphas and betas,here goes the degree centrality vector,2079786855
True,4e81a1d4f91e470bbcddcad585d4ce92,5493,0.0009700053651336527,2342,0.25957427663536914,4.034043327871837,0.6797221875591601,0.08767378362407197,5494,2.4043381819839564,901,0.1640269433824868,2826,0.5144729655925724,0.25957427663536914,3719032812,0.87001638448935,378,here goes the list of initial alphas and betas,here goes the degree centrality vector,1165451064
True,90222045f4244ae69241ca29d7f3134b,5493,0.0009723070721047713,7698,0.892430059480871,4.034043327871837,0.6487056494952608,0.06606249828504782,5494,2.4318841478356203,822,0.14964500273074824,2444,0.444929910795558,0.892430059480871,3532192543,0.8913162206444566,153,here goes the list of initial alphas and betas,here goes the degree centrality vector,1368939874
True,ba20596628f647a1a21e154681c2577b,5493,0.0009579823725133341,2405,0.15161632526590252,4.034043327871837,0.6931918248980337,0.09589374619627417,5494,2.3882002611071442,925,0.16839614054250865,3039,0.5532495903877662,0.15161632526590252,3622005005,0.8616420899326416,384,here goes the list of initial alphas and betas,here goes the degree centrality vector,3793800978
True,1e56bcee5b4c45e188a3170c37508a39,5493,0.0006708384477620487,7160,0.3411458020636562,4.034043327871837,0.6722352947768295,0.0783650671549222,5494,2.411062009215144,895,0.16293464409248135,2778,0.5057345712725286,0.3411458020636562,2261075625,0.8669215365010012,224,here goes the list of initial alphas and betas,here goes the degree centrality vector,2461306017
True,62e0a16f54da4f1e868a0d49c765301b,5493,0.0001591648995260302,8646,0.5959240110449854,4.034043327871837,0.6547316082030548,0.07349175271291404,5494,2.428567670178008,846,0.15401419989077006,2559,0.4658656471873293,0.5959240110449854,3302832052,0.7216457309302748,379,here goes the list of initial alphas and betas,here goes the degree centrality vector,1491893183
True,ecf5c3d35d9b425c8e84c679b7ff7efd,5493,0.0001928828673354593,7725,0.4856346124995824,4.034043327871837,0.6615126479399703,0.07494656300287021,5494,2.4214865687460767,859,0.15638084835244856,2631,0.4789732386673949,0.4856346124995824,290555612,0.7225559803386128,377,here goes the list of initial alphas and betas,here goes the degree centrality vector,1080251086
True,0f8e542111bd4d1591df8f35e046def6,5493,0.0007549161152409123,3557,0.11321833346591503,4.034043327871837,0.6992618193188896,0.09767774904374074,5494,2.3779298862482343,953,0.1734935372292008,3164,0.5760058255962134,0.11321833346591503,666612213,0.8574549426542872,393,here goes the list of initial alphas and betas,here goes the degree centrality vector,3343143519
True,b825c3af650d4ad090696e610c3e0890,5493,0.0006841245002686533,3036,0.3431037680855825,4.034043327871837,0.6711892822792478,0.08196629986897007,5494,2.413053190965279,891,0.16220644456581104,2754,0.5013653741125068,0.3431037680855825,4075077255,0.86400873839432,392,here goes the list of initial alphas and betas,here goes the degree centrality vector,3925755900
True,63081d48669f4ddfa85c7a93ea4c2d18,5493,0.0007361550639012249,9091,0.049328571467751825,4.034043327871837,0.7123414448349136,0.10826384845454634,5494,2.3607990266779155,992,0.1805934826142363,3402,0.6193336974330966,0.049328571467751825,3909718113,0.8660112870926634,202,here goes the list of initial alphas and betas,here goes the degree centrality vector,2481032726
True,8baf90831dba4ddebeed3fd11b0e2606,5493,0.0004497061477833897,5500,0.850345786665781,4.034043327871837,0.6480557283779288,0.06954106691197612,5494,2.4294836385838905,803,0.14618605497906426,2407,0.4381940651738576,0.850345786665781,2472236980,0.8534498452576006,400,here goes the list of initial alphas and betas,here goes the degree centrality vector,3268459146
True,4cb9dd33fb464ad480fdc6ba79d6310a,5493,0.0004010762524572526,5625,0.04934113636029902,4.034043327871837,0.7111483727731885,0.10638142783219127,5494,2.3632153563299854,992,0.1805934826142363,3408,0.6204259967231022,0.04934113636029902,3676400234,0.8123065720007282,397,here goes the list of initial alphas and betas,here goes the degree centrality vector,363143273
True,f8d23e4b9d0a4328aa50ed3d70dec1cf,5493,0.00035281316615294584,5745,0.8975445792377921,4.034043327871837,0.6460704078307591,0.06547713341217867,5494,2.4354416861058947,811,0.1476424540324049,2425,0.441470963043874,0.8975445792377921,422253330,0.8285090114691426,402,here goes the list of initial alphas and betas,here goes the degree centrality vector,2528777022
True,b1bc58d9626e47468f0db47ef3c1cb9b,5493,0.0004950200024582882,4817,0.2760939656947,4.034043327871837,0.6799770196016514,0.08660708975642284,5494,2.3996118012890526,901,0.1640269433824868,2815,0.512470416894229,0.2760939656947,2628457116,0.8465319497542326,397,here goes the list of initial alphas and betas,here goes the degree centrality vector,3755530809
True,24672cad02284da380374ed014446219,5493,0.0001446623084454671,6595,0.7497137345750681,4.034043327871837,0.6522873139346322,0.06564470997141159,5494,2.4293540331817707,824,0.1500091024940834,2464,0.4485709084289095,0.7497137345750681,2174108895,0.70398689240852,409,here goes the list of initial alphas and betas,here goes the degree centrality vector,3895781661
True,c1a499b1f6ed46d093ea709d96ca0824,5493,0.0008804233291298539,2512,0.6513855157952565,4.034043327871837,0.6567512700339183,0.0689991208647456,5494,2.4215418571851477,839,0.15273985071909704,2555,0.465137447660659,0.6513855157952565,3640136619,0.8758419807027126,427,here goes the list of initial alphas and betas,here goes the degree centrality vector,151342397
True,145f37d1c0f640feb5aada5fc3da6951,5493,0.0002740084726738039,7456,0.5414864409609591,4.034043327871837,0.6583839433893962,0.07110694029586172,5494,2.4242029153086153,854,0.1554705989441107,2568,0.4675040961223375,0.5414864409609591,3486389621,0.7902785363189514,427,here goes the list of initial alphas and betas,here goes the degree centrality vector,3457390953
True,87b574b19c5a4c2baf9f2cf41b2e13aa,5493,0.00038673120342408386,6089,0.6778333030535799,4.034043327871837,0.654704151607336,0.06895591277649245,5494,2.424356942059763,840,0.1529219006007646,2513,0.4574913526306208,0.6778333030535799,3769339118,0.827052612415802,427,here goes the list of initial alphas and betas,here goes the degree centrality vector,972730854
True,8e91be2e851a456c854c43a5708d69fb,5493,0.0008572746642414674,1898,0.962382673623028,4.034043327871837,0.6450988124020046,0.06281860682555014,5494,2.4343864020701362,831,0.1512834516657564,2419,0.4403786637538686,0.962382673623028,3416539617,0.87001638448935,433,here goes the list of initial alphas and betas,here goes the degree centrality vector,2501498051
True,7aeb9b2edc544cd8a2de289ba69cfae6,5493,0.00018267844870141874,8129,0.20962356999196952,4.034043327871837,0.6876318067556485,0.08930820138255825,5494,2.3934557740243245,918,0.1671217913708356,2958,0.5385035499726926,0.20962356999196952,2975525226,0.7281995266703076,444,here goes the list of initial alphas and betas,here goes the degree centrality vector,1792268849
True,c3e193872e904cdc9f046716c48fe0bb,5493,0.0002662000842790582,6408,0.30134550698443496,4.034043327871837,0.6779695004543524,0.08477496567509013,5494,2.407421551464308,883,0.1607500455124704,2813,0.5121063171308938,0.30134550698443496,2994186825,0.7884580375022756,434,here goes the list of initial alphas and betas,here goes the degree centrality vector,3230474560
True,3ed733b47e1c4cfe9996218e69654c2f,5493,0.0004062757721557117,3300,0.48265936536250553,4.034043327871837,0.66417013749831,0.07624892249463236,5494,2.4197259771470407,879,0.1600218459858001,2690,0.4897141816857819,0.48265936536250553,558571672,0.7908246859639542,447,here goes the list of initial alphas and betas,here goes the degree centrality vector,1773141912
True,b10c764c9fd4400fb7ff3980af357d8a,5493,0.0007938380152663717,2255,0.6119871918567822,4.034043327871837,0.65651740424884,0.07375673421047167,5494,2.4256143679431723,858,0.156198798470781,2562,0.4664117968323321,0.6119871918567822,2249192991,0.8651010376843256,443,here goes the list of initial alphas and betas,here goes the degree centrality vector,3178655838
True,a94975e3e5d8453b80d073f906f9bab7,5493,0.0006977963066657713,8634,0.28847939122041677,4.034043327871837,0.6764578267223775,0.08360213023444958,5494,2.4066995365530675,902,0.1642089932641544,2815,0.512470416894229,0.28847939122041677,1195290497,0.881667576916075,217,here goes the list of initial alphas and betas,here goes the degree centrality vector,3551321151
